epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.0573,0.0456,0.2288,0.2288,0.0000,0.0000
01,0.0608,0.0456,0.2288,0.2288,0.0000,0.0000
02,0.0623,0.0495,0.2288,0.2288,0.0000,0.0000
03,0.1208,0.0950,0.0377,0.0377,0.0000,0.0000
04,0.1217,0.0950,0.0161,0.0161,0.0000,0.0000
05,0.1326,0.0950,0.0161,0.0161,0.0000,0.0000
06,0.1217,0.0950,0.0161,0.0161,0.0000,0.0000
07,0.1241,0.0950,0.0161,0.0161,0.0000,0.0000
08,0.1302,0.0950,0.0161,0.0161,0.0000,0.0000
09,0.1229,0.0950,0.0161,0.0161,0.0000,0.0000
10,0.1241,0.1034,0.0161,0.0161,0.0000,0.0000
11,0.1260,0.1078,0.0161,0.0161,0.0000,0.0000
12,0.1269,0.0989,0.0161,0.0161,0.0000,0.0000
13,0.1306,0.1034,0.0161,0.0161,0.0000,0.0000
14,0.1321,0.0950,0.0161,0.0161,0.0000,0.0000
15,0.1389,0.0950,0.0161,0.0161,0.0000,0.0000
16,0.1241,0.1034,0.0161,0.0161,0.0000,0.0000
17,0.1455,0.1078,0.0161,0.0161,0.0000,0.0000
18,0.1387,0.1705,0.0578,0.0578,0.0000,0.0000
19,0.1688,0.1666,0.0417,0.0417,0.0000,0.0000
20,0.1804,0.1411,0.0284,0.0284,0.0000,0.0000
21,0.1783,0.1494,0.0284,0.0284,0.0000,0.0000
22,0.2056,0.1789,0.0666,0.0666,0.0000,0.0000
23,0.2023,0.1244,0.0245,0.0245,0.0000,0.0000
24,0.1523,0.2260,0.1044,0.1044,0.0000,0.0000
25,0.2259,0.2137,0.0955,0.0955,0.0000,0.0000
26,0.2283,0.2044,0.0961,0.0961,0.0000,0.0000
27,0.2151,0.2304,0.1088,0.1088,0.0000,0.0000
28,0.2562,0.2005,0.0706,0.0706,0.0000,0.0000
29,0.2648,0.2255,0.0966,0.0966,0.0000,0.0000
30,0.2483,0.1877,0.0833,0.0833,0.0000,0.0000
31,0.2557,0.2270,0.0872,0.0872,0.0000,0.0000
32,0.2554,0.2715,0.1328,0.1328,0.0000,0.0000
33,0.2969,0.2343,0.1372,0.1372,0.0000,0.0000
34,0.2849,0.2627,0.1494,0.1494,0.0000,0.0000
35,0.2845,0.2588,0.1494,0.1494,0.0000,0.0000
36,0.2748,0.2593,0.1127,0.1127,0.0000,0.0000
37,0.3094,0.2848,0.1328,0.1328,0.0000,0.0000
38,0.3073,0.2676,0.1333,0.1333,0.0000,0.0000
39,0.3085,0.2676,0.1416,0.1416,0.0000,0.0000
40,0.3149,0.2622,0.1299,0.1299,0.0000,0.0000
41,0.3068,0.2760,0.1328,0.1328,0.0000,0.0000
42,0.3375,0.2572,0.1372,0.1372,0.0000,0.0000
43,0.3135,0.2804,0.1416,0.1416,0.0000,0.0000
44,0.3424,0.2726,0.1328,0.1328,0.0000,0.0000
45,0.3431,0.2739,0.1255,0.1255,0.0000,0.0000
46,0.3128,0.2877,0.1500,0.1500,0.0000,0.0000
47,0.3481,0.2616,0.1416,0.1416,0.0000,0.0000
48,0.3363,0.2965,0.1494,0.1494,0.0000,0.0000
49,0.3339,0.2926,0.1494,0.1494,0.0000,0.0000
50,0.3632,0.2838,0.1411,0.1411,0.0000,0.0000
51,0.3516,0.2970,0.1421,0.1421,0.0000,0.0000
52,0.3476,0.3166,0.1284,0.1284,0.0000,0.0000
53,0.3653,0.2773,0.1416,0.1416,0.0000,0.0000
54,0.3512,0.2984,0.1377,0.1377,0.0000,0.0000
55,0.3323,0.2950,0.1500,0.1500,0.0000,0.0000
56,0.3668,0.3082,0.1284,0.1284,0.0000,0.0000
57,0.3668,0.2945,0.1455,0.1455,0.0000,0.0000
58,0.3604,0.3033,0.1450,0.1450,0.0000,0.0000
59,0.3677,0.3023,0.1500,0.1500,0.0000,0.0000
60,0.3689,0.3283,0.1166,0.1166,0.0000,0.0000
61,0.3571,0.2945,0.1539,0.1539,0.0000,0.0000
62,0.3613,0.3028,0.1544,0.1544,0.0000,0.0000
63,0.3747,0.2950,0.1421,0.1421,0.0000,0.0000
64,0.3648,0.2911,0.1632,0.1632,0.0000,0.0000
65,0.4000,0.2911,0.1705,0.1705,0.0000,0.0000
66,0.3884,0.3116,0.1455,0.1455,0.0000,0.0000
67,0.3911,0.2989,0.1544,0.1544,0.0000,0.0000
68,0.3967,0.2950,0.1627,0.1627,0.0000,0.0000
69,0.3937,0.3106,0.1677,0.1677,0.0000,0.0000
70,0.3899,0.3028,0.1627,0.1627,0.0000,0.0000
71,0.4009,0.3023,0.1505,0.1505,0.0000,0.0000
72,0.4062,0.2994,0.1721,0.1721,0.0000,0.0000
73,0.3899,0.3155,0.1682,0.1682,0.0000,0.0000
74,0.3995,0.2793,0.1854,0.1854,0.0000,0.0000
75,0.3977,0.3028,0.1588,0.1588,0.0000,0.0000
76,0.3937,0.3239,0.1627,0.1627,0.0000,0.0000
77,0.3970,0.3116,0.1731,0.1731,0.0000,0.0000
78,0.4021,0.2882,0.2020,0.2020,0.0000,0.0000
79,0.4007,0.2955,0.1887,0.1887,0.0000,0.0000
80,0.4158,0.3077,0.1721,0.1721,0.0000,0.0000
81,0.4286,0.2999,0.1854,0.1854,0.0000,0.0000
82,0.4307,0.2905,0.2098,0.2098,0.0000,0.0000
83,0.3939,0.2838,0.2059,0.2059,0.0000,0.0000
84,0.4464,0.3416,0.1887,0.1887,0.0000,0.0000
85,0.4031,0.3142,0.2143,0.2143,0.0000,0.0000
