epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.0080,0.0078,0.0996,0.0996,0.0000,0.0000
01,0.0080,0.0078,0.0996,0.0996,0.0000,0.0000
02,0.0078,0.0078,0.0996,0.0996,0.0000,0.0000
03,0.0080,0.0078,0.0996,0.0996,0.0000,0.0000
04,0.0078,0.0078,0.0996,0.0996,0.0000,0.0000
05,0.0131,0.0415,0.1199,0.1199,0.0000,0.0000
06,0.0733,0.1002,0.1150,0.1150,0.0000,0.0000
07,0.0945,0.1041,0.1189,0.1189,0.0000,0.0000
08,0.1144,0.1308,0.1150,0.1150,0.0000,0.0000
09,0.1845,0.1817,0.1549,0.1549,0.0000,0.0000
10,0.1979,0.1762,0.1620,0.1620,0.0000,0.0000
11,0.1828,0.1456,0.1120,0.1120,0.0000,0.0000
12,0.1791,0.1339,0.0916,0.0916,0.0000,0.0000
13,0.1620,0.1481,0.0743,0.0743,0.0000,0.0000
14,0.1590,0.1653,0.0626,0.0626,0.0000,0.0000
15,0.1746,0.1809,0.0846,0.0846,0.0000,0.0000
16,0.1914,0.2154,0.1073,0.1073,0.0000,0.0000
17,0.2264,0.2342,0.1112,0.1112,0.0000,0.0000
18,0.2261,0.2436,0.1151,0.1151,0.0000,0.0000
19,0.2475,0.2420,0.1308,0.1308,0.0000,0.0000
20,0.2483,0.2303,0.1386,0.1386,0.0000,0.0000
21,0.2677,0.2475,0.1425,0.1425,0.0000,0.0000
22,0.2678,0.2404,0.1535,0.1535,0.0000,0.0000
23,0.2783,0.2592,0.1597,0.1597,0.0000,0.0000
24,0.2913,0.2576,0.1636,0.1636,0.0000,0.0000
25,0.2986,0.2592,0.1707,0.1707,0.0000,0.0000
26,0.2932,0.2608,0.1847,0.1847,0.0000,0.0000
27,0.3030,0.2819,0.1863,0.1863,0.0000,0.0000
28,0.3198,0.2851,0.1824,0.1824,0.0000,0.0000
29,0.3289,0.2890,0.2012,0.2012,0.0000,0.0000
30,0.3318,0.2686,0.1941,0.1941,0.0000,0.0000
31,0.3474,0.3000,0.1996,0.1996,0.0000,0.0000
32,0.3543,0.3188,0.2145,0.2145,0.0000,0.0000
33,0.3504,0.3211,0.2051,0.2051,0.0000,0.0000
34,0.3659,0.3266,0.2161,0.2161,0.0000,0.0000
35,0.3713,0.3282,0.2161,0.2161,0.0000,0.0000
36,0.3755,0.3360,0.2161,0.2161,0.0000,0.0000
