epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.0781,0.1161,0.0357,0.0357,0.0000,0.0000
01,0.1049,0.1161,0.0357,0.0357,0.0000,0.0000
02,0.0941,0.1161,0.0357,0.0357,0.0000,0.0000
03,0.1052,0.0714,0.1205,0.1205,0.0000,0.0000
04,0.0840,0.1116,0.0804,0.0804,0.0000,0.0000
05,0.0900,0.1161,0.0357,0.0357,0.0000,0.0000
06,0.0921,0.0893,0.1027,0.1027,0.0000,0.0000
07,0.1034,0.1027,0.0759,0.0759,0.0000,0.0000
08,0.1115,0.1161,0.0357,0.0357,0.0000,0.0000
09,0.0978,0.1161,0.0357,0.0357,0.0000,0.0000
10,0.0867,0.1161,0.0357,0.0357,0.0000,0.0000
11,0.0896,0.1116,0.0804,0.0804,0.0000,0.0000
12,0.1014,0.1161,0.0357,0.0357,0.0000,0.0000
13,0.0929,0.1116,0.0804,0.0804,0.0000,0.0000
14,0.0885,0.0982,0.0982,0.0982,0.0000,0.0000
15,0.0943,0.1161,0.0357,0.0357,0.0000,0.0000
16,0.0978,0.0893,0.1027,0.1027,0.0000,0.0000
17,0.0959,0.1161,0.0357,0.0357,0.0000,0.0000
18,0.0915,0.1161,0.0670,0.0670,0.0000,0.0000
19,0.1012,0.0893,0.0938,0.0938,0.0000,0.0000
20,0.1004,0.1295,0.0268,0.0268,0.0000,0.0000
21,0.1049,0.1027,0.0402,0.0402,0.0000,0.0000
22,0.0840,0.0938,0.0759,0.0759,0.0000,0.0000
23,0.1049,0.1027,0.1741,0.1741,0.0000,0.0000
24,0.1282,0.0580,0.1473,0.1473,0.0000,0.0000
25,0.1249,0.1295,0.0625,0.0625,0.0000,0.0000
26,0.1476,0.0982,0.1652,0.1652,0.0000,0.0000
27,0.1343,0.0759,0.1205,0.1205,0.0000,0.0000
28,0.1495,0.1027,0.0893,0.0893,0.0000,0.0000
29,0.1472,0.1071,0.0893,0.0893,0.0000,0.0000
30,0.1525,0.1205,0.0982,0.0982,0.0000,0.0000
31,0.1669,0.1473,0.0982,0.0982,0.0000,0.0000
32,0.1799,0.1071,0.1161,0.1161,0.0000,0.0000
33,0.1398,0.1384,0.1027,0.1027,0.0000,0.0000
34,0.1733,0.1562,0.0982,0.0982,0.0000,0.0000
35,0.1703,0.1250,0.0804,0.0804,0.0000,0.0000
36,0.2075,0.1652,0.0804,0.0804,0.0000,0.0000
37,0.2041,0.1518,0.0446,0.0446,0.0000,0.0000
38,0.2193,0.1339,0.1429,0.1429,0.0000,0.0000
39,0.2122,0.1562,0.0938,0.0938,0.0000,0.0000
40,0.1699,0.0893,0.0580,0.0580,0.0000,0.0000
41,0.1960,0.1384,0.1027,0.1027,0.0000,0.0000
42,0.2302,0.2009,0.0580,0.0580,0.0000,0.0000
43,0.2443,0.1250,0.0804,0.0804,0.0000,0.0000
44,0.2410,0.1652,0.0714,0.0714,0.0000,0.0000
45,0.2157,0.0670,0.1027,0.1027,0.0000,0.0000
46,0.1434,0.0938,0.1027,0.1027,0.0000,0.0000
47,0.1216,0.1205,0.1205,0.1205,0.0000,0.0000
48,0.1413,0.1473,0.1161,0.1161,0.0000,0.0000
49,0.1785,0.1205,0.1027,0.1027,0.0000,0.0000
50,0.1636,0.0893,0.1205,0.1205,0.0000,0.0000
51,0.1659,0.1473,0.1161,0.1161,0.0000,0.0000
52,0.1755,0.1295,0.0670,0.0670,0.0000,0.0000
53,0.1758,0.1071,0.1116,0.1116,0.0000,0.0000
54,0.1889,0.1205,0.0982,0.0982,0.0000,0.0000
55,0.1989,0.1027,0.1295,0.1295,0.0000,0.0000
56,0.1963,0.1161,0.1429,0.1429,0.0000,0.0000
57,0.2119,0.1116,0.1205,0.1205,0.0000,0.0000
58,0.2294,0.1116,0.0893,0.0893,0.0000,0.0000
59,0.2238,0.1384,0.1071,0.1071,0.0000,0.0000
60,0.2246,0.1116,0.1161,0.1161,0.0000,0.0000
61,0.2186,0.1161,0.1205,0.1205,0.0000,0.0000
62,0.2659,0.1562,0.0759,0.0759,0.0000,0.0000
63,0.2339,0.1518,0.1250,0.1250,0.0000,0.0000
64,0.2744,0.1116,0.0982,0.0982,0.0000,0.0000
65,0.2673,0.0759,0.1250,0.1250,0.0000,0.0000
66,0.2726,0.1250,0.0893,0.0893,0.0000,0.0000
67,0.2810,0.1027,0.1429,0.1429,0.0000,0.0000
68,0.2829,0.1027,0.0893,0.0893,0.0000,0.0000
69,0.3007,0.1116,0.0982,0.0982,0.0000,0.0000
70,0.2732,0.1339,0.1339,0.1339,0.0000,0.0000
71,0.3181,0.1161,0.0848,0.0848,0.0000,0.0000
72,0.3141,0.1473,0.0848,0.0848,0.0000,0.0000
73,0.3436,0.1116,0.1295,0.1295,0.0000,0.0000
74,0.3412,0.1027,0.0982,0.0982,0.0000,0.0000
75,0.3502,0.1071,0.1116,0.1116,0.0000,0.0000
76,0.3707,0.1384,0.1027,0.1027,0.0000,0.0000
77,0.3531,0.1339,0.1429,0.1429,0.0000,0.0000
78,0.3484,0.1250,0.1161,0.1161,0.0000,0.0000
