epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.0078,0.0170,0.0039,0.0039,0.0000,0.0000
01,0.0260,0.0170,0.0039,0.0039,0.0000,0.0000
02,0.0445,0.0983,0.0813,0.0813,0.0000,0.0000
03,0.0659,0.0866,0.1246,0.1246,0.0000,0.0000
04,0.0770,0.0987,0.1079,0.1079,0.0000,0.0000
05,0.1164,0.0926,0.0710,0.0710,0.0000,0.0000
06,0.1161,0.0887,0.0710,0.0710,0.0000,0.0000
07,0.1098,0.0887,0.0710,0.0710,0.0000,0.0000
08,0.1083,0.0887,0.0710,0.0710,0.0000,0.0000
09,0.1085,0.0887,0.0710,0.0710,0.0000,0.0000
10,0.1067,0.0887,0.0710,0.0710,0.0000,0.0000
11,0.1080,0.0887,0.0710,0.0710,0.0000,0.0000
12,0.1075,0.0887,0.0710,0.0710,0.0000,0.0000
13,0.1070,0.0979,0.0763,0.0763,0.0000,0.0000
14,0.1439,0.1295,0.0525,0.0525,0.0000,0.0000
15,0.1343,0.1085,0.0607,0.0607,0.0000,0.0000
16,0.1643,0.1454,0.0330,0.0330,0.0000,0.0000
17,0.1554,0.1309,0.0500,0.0500,0.0000,0.0000
18,0.1541,0.1256,0.0461,0.0461,0.0000,0.0000
19,0.1593,0.1309,0.0408,0.0408,0.0000,0.0000
20,0.1702,0.1256,0.0568,0.0568,0.0000,0.0000
21,0.1692,0.1256,0.0408,0.0408,0.0000,0.0000
22,0.1692,0.1479,0.0433,0.0433,0.0000,0.0000
23,0.1759,0.1465,0.0486,0.0486,0.0000,0.0000
24,0.1970,0.1387,0.0539,0.0539,0.0000,0.0000
25,0.1741,0.1636,0.0341,0.0341,0.0000,0.0000
26,0.1687,0.2055,0.0852,0.0852,0.0000,0.0000
27,0.2392,0.1859,0.0447,0.0447,0.0000,0.0000
28,0.2160,0.1859,0.0355,0.0355,0.0000,0.0000
29,0.1970,0.2094,0.0710,0.0710,0.0000,0.0000
30,0.2368,0.2015,0.0749,0.0749,0.0000,0.0000
31,0.2304,0.2186,0.1115,0.1115,0.0000,0.0000
32,0.2452,0.2069,0.0710,0.0710,0.0000,0.0000
33,0.2397,0.2356,0.0916,0.0916,0.0000,0.0000
34,0.2509,0.2200,0.0983,0.0983,0.0000,0.0000
35,0.2601,0.2200,0.0930,0.0930,0.0000,0.0000
36,0.2681,0.2172,0.0958,0.0958,0.0000,0.0000
37,0.2712,0.2448,0.1391,0.1391,0.0000,0.0000
38,0.2548,0.2278,0.1036,0.1036,0.0000,0.0000
39,0.2637,0.2239,0.0944,0.0944,0.0000,0.0000
40,0.2501,0.2161,0.0944,0.0944,0.0000,0.0000
41,0.2834,0.2569,0.1115,0.1115,0.0000,0.0000
42,0.2795,0.2778,0.1313,0.1313,0.0000,0.0000
43,0.2941,0.2594,0.1352,0.1352,0.0000,0.0000
44,0.2959,0.2633,0.1352,0.1352,0.0000,0.0000
45,0.3056,0.2530,0.1288,0.1288,0.0000,0.0000
46,0.3053,0.2700,0.1313,0.1313,0.0000,0.0000
47,0.3110,0.2689,0.1313,0.1313,0.0000,0.0000
48,0.3131,0.2753,0.1274,0.1274,0.0000,0.0000
49,0.2947,0.2768,0.1274,0.1274,0.0000,0.0000
50,0.3258,0.2675,0.1313,0.1313,0.0000,0.0000
51,0.3267,0.2689,0.1459,0.1459,0.0000,0.0000
52,0.3300,0.2821,0.1327,0.1327,0.0000,0.0000
53,0.3199,0.2821,0.1299,0.1299,0.0000,0.0000
54,0.3181,0.2835,0.1537,0.1537,0.0000,0.0000
55,0.3298,0.2597,0.1604,0.1604,0.0000,0.0000
56,0.3365,0.2743,0.1484,0.1484,0.0000,0.0000
57,0.3243,0.2704,0.1565,0.1565,0.0000,0.0000
58,0.3420,0.2704,0.1551,0.1551,0.0000,0.0000
59,0.3402,0.2757,0.1576,0.1576,0.0000,0.0000
60,0.3336,0.2771,0.1537,0.1537,0.0000,0.0000
61,0.3399,0.2941,0.1484,0.1484,0.0000,0.0000
62,0.3251,0.2665,0.1409,0.1409,0.0000,0.0000
63,0.3339,0.2888,0.1565,0.1565,0.0000,0.0000
64,0.3558,0.3087,0.1537,0.1537,0.0000,0.0000
65,0.3490,0.2941,0.1473,0.1473,0.0000,0.0000
66,0.3321,0.2980,0.1498,0.1498,0.0000,0.0000
67,0.3563,0.2927,0.1551,0.1551,0.0000,0.0000
68,0.3537,0.3034,0.1671,0.1671,0.0000,0.0000
69,0.3516,0.2902,0.1618,0.1618,0.0000,0.0000
70,0.3558,0.3048,0.1618,0.1618,0.0000,0.0000
71,0.3550,0.2955,0.1590,0.1590,0.0000,0.0000
72,0.3477,0.2941,0.1632,0.1632,0.0000,0.0000
73,0.3623,0.2665,0.1409,0.1409,0.0000,0.0000
74,0.3532,0.3019,0.1682,0.1682,0.0000,0.0000
75,0.3738,0.3126,0.1696,0.1696,0.0000,0.0000
76,0.3633,0.2863,0.1671,0.1671,0.0000,0.0000
77,0.3675,0.2916,0.1593,0.1593,0.0000,0.0000
78,0.3616,0.2782,0.1568,0.1568,0.0000,0.0000
79,0.3558,0.3059,0.1682,0.1682,0.0000,0.0000
80,0.3680,0.3087,0.1750,0.1750,0.0000,0.0000
81,0.3634,0.3048,0.1696,0.1696,0.0000,0.0000
82,0.3735,0.3048,0.1593,0.1593,0.0000,0.0000
83,0.3977,0.2966,0.1607,0.1607,0.0000,0.0000
84,0.3808,0.2941,0.1632,0.1632,0.0000,0.0000
85,0.3865,0.3048,0.1828,0.1828,0.0000,0.0000
86,0.3863,0.3009,0.1778,0.1778,0.0000,0.0000
87,0.3993,0.3126,0.1778,0.1778,0.0000,0.0000
88,0.3920,0.3023,0.1501,0.1501,0.0000,0.0000
89,0.3914,0.3073,0.1828,0.1828,0.0000,0.0000
90,0.3831,0.3009,0.1842,0.1842,0.0000,0.0000
91,0.3891,0.3165,0.1710,0.1710,0.0000,0.0000
92,0.3860,0.3126,0.1750,0.1750,0.0000,0.0000
93,0.3801,0.3034,0.1881,0.1881,0.0000,0.0000
94,0.3826,0.3112,0.1828,0.1828,0.0000,0.0000
95,0.4040,0.3048,0.1750,0.1750,0.0000,0.0000
