epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.0563,0.1035,0.0203,0.0203,0.0000,0.0000
01,0.0703,0.1113,0.0530,0.0530,0.0000,0.0000
02,0.0844,0.1231,0.1294,0.1294,0.0000,0.0000
03,0.0844,0.0900,0.1461,0.1461,0.0000,0.0000
04,0.0734,0.0857,0.1461,0.1461,0.0000,0.0000
05,0.0891,0.0896,0.1543,0.1543,0.0000,0.0000
06,0.0625,0.1220,0.1387,0.1387,0.0000,0.0000
07,0.1172,0.1181,0.0744,0.0744,0.0000,0.0000
08,0.1109,0.1013,0.0861,0.0861,0.0000,0.0000
09,0.1000,0.1013,0.0861,0.0861,0.0000,0.0000
10,0.1531,0.1141,0.0864,0.0864,0.0000,0.0000
11,0.1281,0.1223,0.0825,0.0825,0.0000,0.0000
12,0.1328,0.1465,0.1028,0.1028,0.0000,0.0000
13,0.1422,0.1699,0.0733,0.0733,0.0000,0.0000
14,0.1625,0.1742,0.0690,0.0690,0.0000,0.0000
15,0.1719,0.1703,0.0939,0.0939,0.0000,0.0000
16,0.1812,0.1909,0.0864,0.0864,0.0000,0.0000
17,0.2016,0.1945,0.1238,0.1238,0.0000,0.0000
18,0.2062,0.2027,0.1160,0.1160,0.0000,0.0000
19,0.2062,0.2155,0.1199,0.1199,0.0000,0.0000
20,0.1984,0.1988,0.0946,0.0946,0.0000,0.0000
21,0.2188,0.2105,0.0950,0.0950,0.0000,0.0000
22,0.2219,0.2155,0.1277,0.1277,0.0000,0.0000
23,0.2203,0.2116,0.1355,0.1355,0.0000,0.0000
24,0.2172,0.2237,0.1511,0.1511,0.0000,0.0000
25,0.2297,0.2198,0.1344,0.1344,0.0000,0.0000
26,0.2328,0.2237,0.1636,0.1636,0.0000,0.0000
27,0.2391,0.2272,0.1387,0.1387,0.0000,0.0000
28,0.2672,0.2322,0.1593,0.1593,0.0000,0.0000
29,0.2375,0.2158,0.1515,0.1515,0.0000,0.0000
30,0.2672,0.2493,0.1586,0.1586,0.0000,0.0000
31,0.2875,0.2404,0.1671,0.1671,0.0000,0.0000
32,0.2844,0.2322,0.1433,0.1433,0.0000,0.0000
33,0.2953,0.2536,0.1710,0.1710,0.0000,0.0000
34,0.3094,0.2489,0.1746,0.1746,0.0000,0.0000
35,0.2828,0.2411,0.1508,0.1508,0.0000,0.0000
