epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6566,0.8852,0.2475,0.2475,0.2516,0.4272,0.0610
01,0.9404,0.9309,0.2619,0.2619,0.7865,0.7802,0.0751
02,0.9887,0.9463,0.2537,0.2537,0.7896,0.7854,0.0386
03,0.9979,0.9105,0.2303,0.2303,0.7941,0.8059,0.0247
04,0.9969,0.9479,0.2504,0.2504,0.8039,0.8138,0.0211
05,0.9994,0.8898,0.1682,0.1682,0.8098,0.8250,0.0147
06,0.9953,0.9326,0.2174,0.2174,0.8129,0.8263,0.0183
07,0.9959,0.9279,0.2395,0.2395,0.8061,0.8202,0.0133
08,0.9979,0.9426,0.2803,0.2803,0.8154,0.8271,0.0128
09,0.9980,0.9605,0.2588,0.2588,0.8113,0.8262,0.0128
10,0.9932,0.7625,0.5852,0.5852,0.8096,0.8201,0.0084
11,0.9812,0.9281,0.2379,0.2379,0.8020,0.8121,0.0203
12,0.9961,0.9563,0.2824,0.2824,0.8090,0.8225,0.0133
13,0.9992,0.9582,0.2916,0.2916,0.8107,0.8255,0.0080
14,0.9998,0.9596,0.2881,0.2881,0.8078,0.8238,0.0057
15,1.0000,0.9549,0.2789,0.2789,0.8133,0.8303,0.0050
16,0.9969,0.8459,0.2346,0.2346,0.8145,0.8291,0.0047
17,0.9844,0.9455,0.2912,0.2912,0.8143,0.8272,0.0129
18,0.9984,0.9576,0.2801,0.2801,0.8154,0.8318,0.0080
19,1.0000,0.9062,0.2582,0.2582,0.8172,0.8336,0.0059
20,0.9910,0.7867,0.2672,0.2672,0.8064,0.8232,0.0103
21,0.9773,0.8727,0.2795,0.2795,0.7984,0.8056,0.0200
22,0.9895,0.9424,0.4854,0.4854,0.8119,0.8205,0.0139
23,0.9996,0.9506,0.2990,0.2990,0.8162,0.8296,0.0083
24,0.9938,0.8480,0.2783,0.2783,0.8133,0.8280,0.0060
25,0.9850,0.8549,0.2643,0.2643,0.8113,0.8173,0.0132
26,0.9848,0.9518,0.3172,0.3172,0.8119,0.8206,0.0134
27,0.9961,0.9238,0.2236,0.2236,0.8166,0.8317,0.0087
28,0.9877,0.7793,0.1742,0.1742,0.8018,0.8142,0.0117
29,0.9898,0.9416,0.2475,0.2475,0.7994,0.8151,0.0167
