epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6973,0.7998,0.0410,0.0410,0.2916,0.2930,0.0175
01,0.9613,0.8705,0.0605,0.0605,0.6982,0.5712,0.0385
02,0.9846,0.9107,0.0441,0.0441,0.7119,0.7006,0.0301
03,0.9889,0.9059,0.0631,0.0631,0.7100,0.7034,0.0205
04,0.9959,0.9463,0.0748,0.0748,0.7066,0.7009,0.0166
05,0.9975,0.9338,0.0686,0.0686,0.7074,0.7045,0.0118
06,0.9955,0.9469,0.0689,0.0689,0.7102,0.7088,0.0107
07,0.9988,0.9547,0.0641,0.0641,0.7168,0.7180,0.0084
08,0.9984,0.9525,0.0697,0.0697,0.7090,0.7102,0.0077
09,0.9965,0.6186,0.0596,0.0596,0.7182,0.7229,0.0058
10,0.9633,0.9186,0.0797,0.0797,0.7049,0.7066,0.0093
11,0.9947,0.9275,0.0705,0.0705,0.7123,0.7205,0.0079
12,0.9979,0.9168,0.0809,0.0809,0.7125,0.7188,0.0101
13,0.9949,0.9373,0.0695,0.0695,0.7123,0.7269,0.0072
14,0.9916,0.8867,0.0631,0.0631,0.7162,0.7189,0.0075
15,0.9918,0.4928,0.0299,0.0299,0.7102,0.7256,0.0070
16,0.9812,0.8965,0.0826,0.0826,0.7098,0.7176,0.0064
17,0.9854,0.8889,0.0682,0.0682,0.7121,0.7286,0.0070
18,0.9904,0.9207,0.0771,0.0771,0.7127,0.7254,0.0064
19,0.9906,0.8945,0.0645,0.0645,0.7117,0.7396,0.0062
20,0.9883,0.9436,0.0730,0.0730,0.7098,0.7314,0.0055
21,0.9996,0.9479,0.0744,0.0744,0.7199,0.7535,0.0050
22,0.9963,0.8910,0.0611,0.0611,0.7174,0.7578,0.0043
23,0.9791,0.7049,0.0594,0.0594,0.7117,0.7450,0.0051
24,0.9734,0.9027,0.0486,0.0486,0.7080,0.7200,0.0060
25,0.9867,0.9084,0.0703,0.0703,0.7055,0.7283,0.0061
26,0.9908,0.9471,0.0748,0.0748,0.7193,0.7409,0.0052
27,0.9990,0.9541,0.0760,0.0760,0.7209,0.7464,0.0052
28,0.9998,0.9480,0.0732,0.0732,0.7240,0.7555,0.0045
29,0.9992,0.9529,0.0768,0.0768,0.7225,0.7600,0.0046
