epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6691,0.8910,0.2666,0.2666,0.2180,0.4001,0.0191
01,0.9465,0.9107,0.2143,0.2143,0.7826,0.7559,0.0413
02,0.9881,0.9443,0.2451,0.2451,0.7893,0.7821,0.0319
03,0.9959,0.9135,0.2197,0.2197,0.7957,0.7937,0.0224
04,0.9971,0.9383,0.2137,0.2137,0.8043,0.7988,0.0184
05,0.9961,0.3232,0.0451,0.0451,0.8064,0.8119,0.0133
06,0.9779,0.9264,0.2473,0.2473,0.8016,0.8028,0.0187
07,0.9943,0.9518,0.2445,0.2445,0.8021,0.8062,0.0140
08,0.9961,0.8650,0.1836,0.1836,0.8104,0.8196,0.0104
09,0.9881,0.9428,0.2332,0.2332,0.8074,0.8118,0.0110
10,0.9926,0.5447,0.0908,0.0908,0.8053,0.8150,0.0094
11,0.9850,0.9303,0.2424,0.2424,0.8014,0.8070,0.0131
12,0.9973,0.9490,0.2668,0.2668,0.8094,0.8196,0.0110
13,0.9992,0.9490,0.2750,0.2750,0.8121,0.8258,0.0079
14,0.9996,0.9504,0.2727,0.2727,0.8084,0.8271,0.0060
15,0.9996,0.9482,0.2531,0.2531,0.8135,0.8312,0.0052
16,0.9963,0.9182,0.2338,0.2338,0.8139,0.8313,0.0047
17,0.9941,0.9504,0.2592,0.2592,0.8164,0.8328,0.0063
18,0.9992,0.9504,0.2457,0.2457,0.8146,0.8356,0.0052
19,0.9967,0.8916,0.2381,0.2381,0.8170,0.8389,0.0042
20,0.9895,0.9395,0.2457,0.2457,0.8111,0.8240,0.0073
21,0.9990,0.9480,0.2547,0.2547,0.8121,0.8281,0.0061
22,1.0000,0.9477,0.2676,0.2676,0.8160,0.8320,0.0046
23,0.9998,0.9529,0.2449,0.2449,0.8160,0.8376,0.0048
24,0.9969,0.9299,0.2420,0.2420,0.8152,0.8347,0.0037
25,0.9955,0.9475,0.2467,0.2467,0.8125,0.8241,0.0052
26,0.9996,0.9525,0.2826,0.2826,0.8221,0.8325,0.0046
27,1.0000,0.9234,0.2131,0.2131,0.8201,0.8313,0.0040
28,0.9896,0.7674,0.1271,0.1271,0.8117,0.8154,0.0063
