epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7520,0.8064,0.0613,0.0613,0.2547,0.2762,0.0610
01,0.9273,0.9496,0.1047,0.1047,0.6113,0.6179,0.0659
02,0.9861,0.9686,0.1053,0.1053,0.6918,0.6956,0.0440
03,0.9984,0.9475,0.1027,0.1027,0.7146,0.7157,0.0264
04,0.9977,0.9662,0.0877,0.0877,0.7164,0.7210,0.0186
05,0.9996,0.9674,0.0938,0.0938,0.7197,0.7325,0.0107
06,0.9998,0.9643,0.0908,0.0908,0.7225,0.7370,0.0076
07,0.9967,0.5303,0.1229,0.1229,0.7248,0.7332,0.0070
08,0.9756,0.9303,0.1086,0.1086,0.7104,0.7171,0.0245
09,0.9896,0.9398,0.2254,0.2254,0.7135,0.7416,0.0157
10,0.9889,0.8529,0.4045,0.4045,0.7256,0.7513,0.0145
11,0.9889,0.9586,0.2473,0.2473,0.7039,0.7315,0.0181
12,0.9979,0.9338,0.1674,0.1674,0.7213,0.7603,0.0115
13,0.9951,0.9449,0.1303,0.1303,0.7176,0.7533,0.0123
14,0.9949,0.9742,0.1746,0.1746,0.7285,0.7594,0.0151
15,0.9990,0.9740,0.1494,0.1494,0.7285,0.7723,0.0090
16,0.9982,0.9711,0.1088,0.1088,0.7244,0.7672,0.0084
17,0.9998,0.9756,0.1361,0.1361,0.7287,0.7757,0.0058
18,0.9998,0.9768,0.1377,0.1377,0.7176,0.7742,0.0046
19,0.9998,0.9732,0.1346,0.1346,0.7312,0.7764,0.0051
20,0.9996,0.9738,0.1453,0.1453,0.7287,0.7802,0.0041
21,0.9965,0.8746,0.1059,0.1059,0.7240,0.7777,0.0049
22,0.9961,0.9725,0.1285,0.1285,0.7225,0.7714,0.0114
23,0.9967,0.8346,0.2078,0.2078,0.7275,0.7698,0.0057
24,0.9902,0.9766,0.1555,0.1555,0.7168,0.7528,0.0124
25,0.9967,0.9383,0.1082,0.1082,0.7201,0.7746,0.0064
26,0.9930,0.9740,0.1834,0.1834,0.7203,0.7585,0.0100
27,0.9998,0.9709,0.1846,0.1846,0.7279,0.7802,0.0058
28,0.9998,0.9727,0.1764,0.1764,0.7311,0.7893,0.0048
29,0.9998,0.9752,0.1668,0.1668,0.7275,0.7782,0.0042
