epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7158,0.8455,0.0629,0.0629,0.3068,0.2103,0.0036
01,0.9607,0.9387,0.2354,0.2354,0.5533,0.5982,0.0095
02,0.9826,0.6602,0.1145,0.1145,0.7373,0.7079,0.0109
03,0.9893,0.8904,0.2148,0.2148,0.7480,0.7172,0.0101
04,0.9941,0.9539,0.2406,0.2406,0.7492,0.7173,0.0096
05,0.9992,0.9557,0.2531,0.2531,0.7629,0.7388,0.0091
06,0.9994,0.9021,0.1646,0.1646,0.7549,0.7300,0.0085
07,0.9912,0.9414,0.2465,0.2465,0.7406,0.7199,0.0078
08,0.9971,0.9605,0.3150,0.3150,0.7527,0.7447,0.0084
09,0.9961,0.7262,0.1814,0.1814,0.7623,0.7552,0.0071
10,0.9865,0.9057,0.2238,0.2238,0.7416,0.7295,0.0067
11,0.9914,0.9617,0.2559,0.2559,0.7623,0.7362,0.0069
12,0.9984,0.9633,0.2381,0.2381,0.7562,0.7500,0.0064
13,0.9998,0.9625,0.2326,0.2326,0.7697,0.7733,0.0058
14,0.9963,0.9170,0.1764,0.1764,0.7648,0.7743,0.0050
15,0.9893,0.8908,0.1357,0.1357,0.7588,0.7535,0.0048
16,0.9883,0.6062,0.1740,0.1740,0.7713,0.7762,0.0058
17,0.9836,0.9611,0.2209,0.2209,0.7686,0.7617,0.0062
18,0.9990,0.9656,0.2195,0.2195,0.7791,0.7791,0.0056
19,0.9955,0.7893,0.1488,0.1488,0.7752,0.7882,0.0050
20,0.9906,0.9613,0.1980,0.1980,0.7768,0.7706,0.0047
21,0.9963,0.8057,0.0818,0.0818,0.7838,0.7874,0.0049
22,0.9898,0.9615,0.1996,0.1996,0.7729,0.7814,0.0041
23,0.9953,0.9545,0.2010,0.2010,0.7814,0.7895,0.0045
24,0.9986,0.9633,0.1967,0.1967,0.7820,0.7893,0.0045
25,0.9936,0.7559,0.2797,0.2797,0.7791,0.7973,0.0043
26,0.9699,0.6879,0.1059,0.1059,0.7523,0.7664,0.0035
27,0.9832,0.9662,0.1889,0.1889,0.7801,0.7888,0.0043
28,0.9996,0.9611,0.1457,0.1457,0.7904,0.8053,0.0042
29,0.9965,0.9482,0.1256,0.1256,0.7881,0.7979,0.0041
