epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5326,0.8211,0.0256,0.0256,0.4893,0.1202,0.0579
01,0.8941,0.8371,0.0277,0.0277,0.6523,0.6363,0.1020
02,0.9654,0.7963,0.1299,0.1299,0.6900,0.6960,0.0769
03,0.9854,0.9623,0.2664,0.2664,0.7229,0.7185,0.0576
04,0.9947,0.9469,0.2221,0.2221,0.7287,0.7173,0.0376
05,0.9934,0.9678,0.2025,0.2025,0.7348,0.7290,0.0317
06,0.9896,0.9398,0.2055,0.2055,0.7414,0.7426,0.0203
07,0.9883,0.8707,0.2234,0.2234,0.7430,0.7426,0.0352
08,0.9824,0.9178,0.1836,0.1836,0.7324,0.7304,0.0351
09,0.9883,0.9734,0.2443,0.2443,0.7516,0.7388,0.0400
10,0.9926,0.9428,0.2863,0.2863,0.7459,0.7362,0.0152
11,0.9801,0.8625,0.1613,0.1613,0.7357,0.7346,0.0295
12,0.9873,0.9652,0.2123,0.2123,0.7477,0.7363,0.0308
13,0.9971,0.9096,0.1840,0.1840,0.7438,0.7414,0.0145
14,0.9977,0.9639,0.2033,0.2033,0.7412,0.7389,0.0150
15,0.9916,0.9396,0.2023,0.2023,0.7342,0.7416,0.0143
16,0.9965,0.9521,0.2311,0.2311,0.7393,0.7399,0.0287
17,0.9896,0.8693,0.1961,0.1961,0.7389,0.7500,0.0183
18,0.9863,0.9742,0.2604,0.2604,0.7406,0.7354,0.0237
19,0.9996,0.9727,0.2656,0.2656,0.7582,0.7590,0.0111
20,0.9965,0.9629,0.2564,0.2564,0.7543,0.7584,0.0081
21,0.9941,0.8250,0.2016,0.2016,0.7484,0.7506,0.0257
22,0.9881,0.9609,0.2529,0.2529,0.7477,0.7523,0.0206
23,0.9871,0.7783,0.1803,0.1803,0.7533,0.7555,0.0163
24,0.9896,0.9752,0.2570,0.2570,0.7484,0.7548,0.0215
25,0.9996,0.9727,0.2467,0.2467,0.7488,0.7664,0.0083
26,0.9996,0.9604,0.2586,0.2586,0.7607,0.7767,0.0073
27,0.9988,0.9709,0.2508,0.2508,0.7564,0.7742,0.0074
28,0.9996,0.9744,0.2404,0.2404,0.7545,0.7778,0.0049
29,0.9996,0.9678,0.2721,0.2721,0.7535,0.7808,0.0056
