epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.1607,0.1601,0.1720,0.1720,0.0090,0.0165,0.0919
01,0.2785,0.3625,0.1929,0.1929,0.1143,0.1501,0.0274
02,0.4465,0.4596,0.1610,0.1610,0.3555,0.5019,0.0899
03,0.5859,0.6577,0.1449,0.1449,0.4176,0.7174,0.1072
04,0.7209,0.6498,0.1270,0.1270,0.6484,0.7545,0.0830
05,0.7990,0.8164,0.5111,0.5111,0.7631,0.7534,0.0895
06,0.8627,0.8322,0.3588,0.3588,0.7680,0.7515,0.1177
07,0.8938,0.8069,0.5243,0.5243,0.7646,0.7529,0.1267
08,0.8930,0.8866,0.5026,0.5026,0.7607,0.7504,0.0937
09,0.9480,0.8975,0.5162,0.5162,0.7752,0.7652,0.0500
10,0.9480,0.6629,0.1791,0.1791,0.7691,0.7621,0.2519
11,0.8279,0.8350,0.5168,0.5168,0.7549,0.7278,0.1136
12,0.9268,0.8667,0.5469,0.5469,0.7734,0.7598,0.0463
13,0.9490,0.8842,0.5189,0.5189,0.7697,0.7628,0.0317
14,0.9686,0.8943,0.6355,0.6355,0.7807,0.7722,0.0226
15,0.9766,0.5504,0.2898,0.2898,0.7787,0.7686,0.0239
16,0.9449,0.8956,0.6073,0.6073,0.7664,0.7565,0.0393
17,0.9842,0.9018,0.6157,0.6157,0.7770,0.7703,0.0189
18,0.9908,0.9072,0.6224,0.6224,0.7836,0.7799,0.0103
19,0.9912,0.8902,0.5897,0.5897,0.7838,0.7763,0.0156
20,0.9844,0.9111,0.6485,0.6485,0.7855,0.7786,0.0121
21,0.9873,0.8918,0.5749,0.5749,0.7840,0.7798,0.0161
22,0.9854,0.8483,0.6201,0.6201,0.7809,0.7771,0.0205
23,0.9797,0.9059,0.6057,0.6057,0.7814,0.7769,0.0211
24,0.9898,0.8615,0.5529,0.5529,0.7869,0.7834,0.0097
25,0.9783,0.9022,0.6300,0.6300,0.7748,0.7687,0.0229
26,0.9787,0.9120,0.5551,0.5551,0.7773,0.7734,0.0182
27,0.9902,0.8756,0.6059,0.6059,0.7777,0.7707,0.0079
28,0.9863,0.8288,0.4087,0.4087,0.7760,0.7706,0.0234
29,0.9676,0.8676,0.5481,0.5481,0.7775,0.7671,0.0536
