epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6328,0.8562,0.5215,0.5215,0.2520,0.3399,0.0588
01,0.9557,0.8441,0.5447,0.5447,0.6480,0.7840,0.0843
02,0.9867,0.9207,0.6350,0.6350,0.7871,0.7980,0.0550
03,0.9965,0.9670,0.6891,0.6891,0.8037,0.8035,0.0346
04,0.9961,0.8838,0.5480,0.5480,0.8016,0.8007,0.0216
05,0.9932,0.9598,0.7045,0.7045,0.7943,0.7953,0.0223
06,0.9992,0.9625,0.6752,0.6752,0.8061,0.8047,0.0141
07,0.9928,0.8135,0.5707,0.5707,0.8002,0.7982,0.0096
08,0.9904,0.9260,0.5643,0.5643,0.7947,0.7916,0.0212
09,0.9916,0.8834,0.5670,0.5670,0.7969,0.7975,0.0125
10,0.9836,0.9502,0.5723,0.5723,0.8012,0.7937,0.0205
11,0.9967,0.9670,0.6680,0.6680,0.8078,0.8055,0.0124
12,0.9955,0.8916,0.6229,0.6229,0.7955,0.7976,0.0088
13,0.9826,0.9322,0.6408,0.6408,0.7994,0.7936,0.0198
14,0.9848,0.8896,0.4098,0.4098,0.7982,0.7942,0.0162
15,0.9891,0.9428,0.6605,0.6605,0.7889,0.7864,0.0176
16,0.9965,0.9125,0.6412,0.6412,0.8004,0.7974,0.0140
17,0.9977,0.9666,0.7441,0.7441,0.8063,0.8031,0.0117
18,0.9992,0.9502,0.6459,0.6459,0.8020,0.8021,0.0081
19,0.9988,0.9537,0.6990,0.6990,0.8045,0.8061,0.0083
20,0.9992,0.9662,0.7592,0.7592,0.8043,0.8054,0.0073
21,0.9936,0.7291,0.5756,0.5756,0.7924,0.7966,0.0061
22,0.9791,0.7787,0.5926,0.5926,0.7924,0.7926,0.0154
23,0.9760,0.8814,0.6496,0.6496,0.8027,0.7976,0.0190
24,0.9791,0.9082,0.6279,0.6279,0.7914,0.7903,0.0147
25,0.9869,0.9602,0.7037,0.7037,0.7955,0.7951,0.0163
26,0.9992,0.9623,0.6666,0.6666,0.8012,0.8137,0.0096
27,1.0000,0.9563,0.6795,0.6795,0.7973,0.8086,0.0075
28,0.9996,0.9625,0.7488,0.7488,0.8061,0.8135,0.0081
