epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5510,0.8896,0.3271,0.3271,0.3510,0.3226,0.0000
01,0.9545,0.9080,0.2980,0.2980,0.7529,0.7440,0.0000
02,0.9822,0.8984,0.4412,0.4412,0.7965,0.7833,0.0000
03,0.9867,0.5283,0.4125,0.4125,0.7852,0.7816,0.0000
04,0.9846,0.9436,0.4848,0.4848,0.7934,0.7857,0.0000
05,0.9992,0.9355,0.4867,0.4867,0.7977,0.7944,0.0000
06,0.9996,0.8688,0.3848,0.3848,0.7924,0.7945,0.0000
07,0.9879,0.7086,0.2201,0.2201,0.7957,0.7914,0.0000
08,0.9680,0.8590,0.3697,0.3697,0.7762,0.7752,0.0000
09,0.9857,0.9027,0.5785,0.5785,0.7945,0.7888,0.0000
10,0.9961,0.9482,0.5553,0.5553,0.8045,0.7938,0.0000
11,0.9906,0.8094,0.2941,0.2941,0.7967,0.7985,0.0000
12,0.9861,0.9025,0.4598,0.4598,0.7990,0.7971,0.0000
13,0.9953,0.9361,0.4430,0.4430,0.7969,0.7985,0.0000
14,0.9998,0.8859,0.3605,0.3605,0.8033,0.8046,0.0000
15,0.9885,0.4855,0.3500,0.3500,0.7941,0.7921,0.0000
16,0.9773,0.8924,0.4590,0.4590,0.7877,0.7801,0.0000
17,0.9941,0.9447,0.5139,0.5139,0.8076,0.8033,0.0000
18,0.9938,0.7926,0.5148,0.5148,0.7980,0.8095,0.0000
19,0.9879,0.8486,0.4004,0.4004,0.7959,0.7746,0.0000
20,0.9957,0.9473,0.5521,0.5521,0.8102,0.7837,0.0000
21,0.9963,0.9391,0.5111,0.5111,0.8119,0.7979,0.0000
22,0.9957,0.9490,0.5250,0.5250,0.8029,0.7970,0.0000
23,0.9998,0.9479,0.5303,0.5303,0.8063,0.8067,0.0000
24,0.9865,0.7221,0.1436,0.1436,0.8008,0.7945,0.0000
25,0.9523,0.9092,0.3563,0.3563,0.7867,0.7703,0.0000
26,0.9916,0.9203,0.3795,0.3795,0.8004,0.7969,0.0000
27,0.9945,0.9057,0.3635,0.3635,0.8035,0.7957,0.0000
28,0.9910,0.8699,0.2576,0.2576,0.8059,0.7984,0.0000
29,0.9910,0.9287,0.3186,0.3186,0.8059,0.7865,0.0000
