epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7176,0.8539,0.0619,0.0619,0.3066,0.2159,0.0070
01,0.9520,0.9131,0.2230,0.2230,0.5600,0.6121,0.0176
02,0.9822,0.6551,0.1148,0.1148,0.7373,0.7139,0.0181
03,0.9908,0.9609,0.2701,0.2701,0.7473,0.7164,0.0160
04,0.9982,0.9662,0.2732,0.2732,0.7551,0.7224,0.0132
05,0.9998,0.9600,0.2584,0.2584,0.7619,0.7417,0.0112
06,0.9994,0.9557,0.2418,0.2418,0.7598,0.7361,0.0098
07,0.9896,0.8955,0.2578,0.2578,0.7451,0.7329,0.0093
08,0.9943,0.9662,0.2871,0.2871,0.7490,0.7391,0.0101
09,0.9965,0.8637,0.1098,0.1098,0.7584,0.7505,0.0081
10,0.9910,0.9486,0.2381,0.2381,0.7537,0.7272,0.0095
11,0.9980,0.9605,0.2283,0.2283,0.7637,0.7549,0.0080
12,0.9992,0.9686,0.2289,0.2289,0.7660,0.7614,0.0070
13,0.9967,0.9256,0.1998,0.1998,0.7721,0.7809,0.0057
14,0.9818,0.9680,0.2314,0.2314,0.7600,0.7550,0.0064
15,0.9953,0.8301,0.1150,0.1150,0.7666,0.7743,0.0060
16,0.9850,0.5621,0.1805,0.1805,0.7621,0.7793,0.0072
17,0.9760,0.9520,0.2203,0.2203,0.7467,0.7321,0.0074
18,0.9969,0.9646,0.2525,0.2525,0.7611,0.7470,0.0065
19,0.9963,0.8756,0.1734,0.1734,0.7617,0.7563,0.0068
20,0.9953,0.9641,0.1932,0.1932,0.7672,0.7747,0.0060
21,0.9992,0.8926,0.1902,0.1902,0.7750,0.7880,0.0056
22,0.9926,0.9592,0.2074,0.2074,0.7713,0.7717,0.0061
23,0.9984,0.9639,0.2203,0.2203,0.7779,0.7863,0.0054
24,0.9965,0.8631,0.1668,0.1668,0.7754,0.7958,0.0053
25,0.9875,0.9049,0.0994,0.0994,0.7676,0.7808,0.0058
26,0.9914,0.5732,0.0652,0.0652,0.7768,0.7797,0.0060
27,0.9844,0.9602,0.2000,0.2000,0.7736,0.7918,0.0064
28,0.9963,0.9455,0.1627,0.1627,0.7791,0.8063,0.0057
29,0.9910,0.9201,0.1588,0.1588,0.7678,0.7901,0.0060
