epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5537,0.8941,0.3299,0.3299,0.3529,0.3252,0.0340
01,0.9564,0.9135,0.3732,0.3732,0.7586,0.7572,0.0680
02,0.9859,0.8408,0.5016,0.5016,0.7963,0.7910,0.0438
03,0.9861,0.7059,0.6043,0.6043,0.7852,0.7823,0.0302
04,0.9922,0.9514,0.5475,0.5475,0.8016,0.7980,0.0251
05,1.0000,0.9568,0.6748,0.6748,0.7977,0.7986,0.0173
06,1.0000,0.9529,0.6428,0.6428,0.7963,0.7964,0.0124
07,0.9949,0.7916,0.3354,0.3354,0.7996,0.8027,0.0122
08,0.9863,0.8047,0.2293,0.2293,0.7926,0.7917,0.0168
09,0.9852,0.9473,0.6707,0.6707,0.7955,0.7974,0.0144
10,0.9990,0.9459,0.6393,0.6393,0.8010,0.8038,0.0125
11,0.9932,0.8070,0.3729,0.3729,0.7967,0.7985,0.0097
12,0.9848,0.9256,0.8072,0.8072,0.7949,0.7991,0.0141
13,0.9986,0.9533,0.7279,0.7279,0.8025,0.8069,0.0108
14,0.9969,0.9104,0.4934,0.4934,0.8008,0.8098,0.0072
15,0.9834,0.4748,0.5365,0.5365,0.7937,0.7962,0.0130
16,0.9756,0.9254,0.5525,0.5525,0.7828,0.7912,0.0132
17,0.9928,0.9512,0.5891,0.5891,0.8059,0.8090,0.0124
18,0.9938,0.6422,0.4982,0.4982,0.8010,0.8149,0.0085
19,0.9871,0.8172,0.5094,0.5094,0.7896,0.7836,0.0156
20,0.9918,0.9566,0.6676,0.6676,0.8043,0.8053,0.0113
21,0.9996,0.9572,0.6775,0.6775,0.8070,0.8138,0.0086
22,1.0000,0.9578,0.6355,0.6355,0.8061,0.8160,0.0070
23,0.9988,0.9547,0.6682,0.6682,0.8080,0.8229,0.0066
24,0.9906,0.7287,0.2279,0.2279,0.7988,0.8106,0.0059
25,0.9635,0.8725,0.3777,0.3777,0.7896,0.7979,0.0132
26,0.9906,0.9434,0.5256,0.5256,0.7980,0.8059,0.0109
27,0.9961,0.9367,0.4525,0.4525,0.7988,0.8084,0.0082
28,0.9941,0.9437,0.5174,0.5174,0.8094,0.8201,0.0085
