epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.3055,0.5508,0.0098,0.0098,0.4256,0.0487,0.0658
01,0.5822,0.5965,0.0131,0.0131,0.5646,0.5279,0.0939
02,0.7857,0.8213,0.1160,0.1160,0.6086,0.6772,0.0975
03,0.9281,0.9320,0.2371,0.2371,0.6992,0.6962,0.0952
04,0.9684,0.8957,0.1096,0.1096,0.7240,0.7012,0.0679
05,0.9773,0.9406,0.1760,0.1760,0.7359,0.7141,0.0607
06,0.9873,0.9498,0.2217,0.2217,0.7410,0.7263,0.0418
07,0.9869,0.8953,0.2076,0.2076,0.7469,0.7264,0.0346
08,0.9754,0.9258,0.2098,0.2098,0.7303,0.7148,0.0544
09,0.9824,0.9582,0.2129,0.2129,0.7557,0.7320,0.0539
10,0.9922,0.9563,0.2434,0.2434,0.7473,0.7273,0.0196
11,0.9834,0.9270,0.1643,0.1643,0.7324,0.7249,0.0274
12,0.9873,0.9549,0.2018,0.2018,0.7471,0.7300,0.0273
13,0.9924,0.8988,0.1592,0.1592,0.7447,0.7272,0.0175
14,0.9875,0.7328,0.0721,0.0721,0.7354,0.7211,0.0282
15,0.9742,0.9285,0.2141,0.2141,0.7373,0.7192,0.0435
16,0.9801,0.9406,0.2281,0.2281,0.7416,0.7276,0.0397
17,0.9865,0.9365,0.2666,0.2666,0.7443,0.7234,0.0340
18,0.9900,0.9590,0.2641,0.2641,0.7549,0.7362,0.0208
19,0.9955,0.9645,0.2523,0.2523,0.7568,0.7408,0.0112
20,0.9961,0.9361,0.2570,0.2570,0.7555,0.7394,0.0077
21,0.9893,0.7182,0.1959,0.1959,0.7479,0.7323,0.0217
22,0.9748,0.9566,0.2365,0.2365,0.7480,0.7268,0.0521
23,0.9877,0.8551,0.1959,0.1959,0.7523,0.7325,0.0196
24,0.9893,0.9619,0.2414,0.2414,0.7496,0.7303,0.0225
25,0.9961,0.9641,0.2451,0.2451,0.7533,0.7354,0.0084
26,0.9963,0.9383,0.2707,0.2707,0.7613,0.7412,0.0082
27,0.9963,0.9582,0.2531,0.2531,0.7543,0.7364,0.0124
28,0.9961,0.9197,0.1439,0.1439,0.7520,0.7320,0.0083
29,0.9984,0.9535,0.2693,0.2693,0.7502,0.7361,0.0145
