epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7094,0.8650,0.2348,0.2348,0.1549,0.3519,0.0122
01,0.9607,0.9322,0.2455,0.2455,0.7605,0.7178,0.0298
02,0.9906,0.8959,0.2213,0.2213,0.7795,0.7665,0.0261
03,0.9881,0.7338,0.1715,0.1715,0.7773,0.7692,0.0207
04,0.9844,0.9295,0.2473,0.2473,0.7781,0.7686,0.0185
05,0.9945,0.8846,0.2316,0.2316,0.7795,0.7734,0.0159
06,0.9898,0.9533,0.2896,0.2896,0.7805,0.7737,0.0142
07,0.9992,0.9426,0.2670,0.2670,0.7783,0.7733,0.0119
08,0.9885,0.8824,0.2254,0.2254,0.7824,0.7775,0.0101
09,0.9898,0.8346,0.1801,0.1801,0.7738,0.7674,0.0125
10,0.9863,0.8824,0.2752,0.2752,0.7734,0.7671,0.0108
11,0.9805,0.6656,0.1902,0.1902,0.7787,0.7667,0.0116
12,0.9848,0.9363,0.2297,0.2297,0.7756,0.7645,0.0110
13,0.9996,0.9389,0.2660,0.2660,0.7887,0.7888,0.0092
14,0.9996,0.9521,0.2873,0.2873,0.7828,0.7839,0.0079
15,1.0000,0.9432,0.2455,0.2455,0.7832,0.7939,0.0065
16,0.9998,0.9484,0.2457,0.2457,0.7840,0.7871,0.0064
17,0.9969,0.8412,0.2053,0.2053,0.7844,0.7883,0.0058
18,0.9904,0.9148,0.2461,0.2461,0.7826,0.7834,0.0085
19,0.9885,0.8457,0.2506,0.2506,0.7791,0.7770,0.0078
20,0.9904,0.9531,0.2775,0.2775,0.7873,0.7837,0.0082
21,0.9998,0.9564,0.2645,0.2645,0.7879,0.7984,0.0073
22,0.9998,0.9518,0.3115,0.3115,0.7865,0.7926,0.0060
23,0.9996,0.9541,0.3127,0.3127,0.7848,0.7949,0.0059
24,1.0000,0.9584,0.3176,0.3176,0.7854,0.8021,0.0052
25,1.0000,0.9529,0.2758,0.2758,0.7896,0.8067,0.0047
26,0.9998,0.9576,0.2678,0.2678,0.7965,0.8060,0.0050
27,0.9969,0.8836,0.2506,0.2506,0.7922,0.8081,0.0040
28,0.9852,0.9504,0.2791,0.2791,0.7881,0.7994,0.0047
29,0.9916,0.8801,0.3070,0.3070,0.7902,0.8042,0.0046
