epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.4736,0.7527,0.1775,0.1775,0.2430,0.4302,0.0561
01,0.8967,0.8973,0.2561,0.2561,0.7697,0.7797,0.0910
02,0.9570,0.8994,0.2273,0.2273,0.7881,0.7866,0.0644
03,0.9840,0.9367,0.3355,0.3355,0.7928,0.8005,0.0469
04,0.9945,0.9572,0.3350,0.3350,0.8041,0.8175,0.0319
05,0.9982,0.8117,0.2457,0.2457,0.8066,0.8236,0.0249
06,0.9900,0.8605,0.6859,0.6859,0.8104,0.8260,0.0316
07,0.9820,0.6898,0.0984,0.0984,0.8033,0.8153,0.0294
08,0.9922,0.9326,0.7256,0.7256,0.8082,0.8211,0.0270
09,0.9955,0.9563,0.8502,0.8502,0.8088,0.8210,0.0198
10,0.9961,0.9047,0.8150,0.8150,0.8064,0.8157,0.0130
11,0.9920,0.9061,0.7844,0.7844,0.8090,0.8196,0.0224
12,0.9918,0.9506,0.8871,0.8871,0.8068,0.8199,0.0175
13,0.9980,0.9469,0.8564,0.8564,0.8066,0.8231,0.0103
14,0.9957,0.9516,0.8951,0.8951,0.8037,0.8201,0.0109
15,0.9994,0.9512,0.8980,0.8980,0.8104,0.8282,0.0073
16,0.9965,0.9080,0.8924,0.8924,0.8096,0.8259,0.0056
17,0.9883,0.9475,0.9131,0.9131,0.8133,0.8260,0.0175
18,0.9980,0.9486,0.9051,0.9051,0.8129,0.8281,0.0100
19,0.9932,0.8305,0.6471,0.6471,0.8127,0.8306,0.0074
20,0.9754,0.9467,0.8863,0.8863,0.8043,0.8149,0.0266
21,0.9961,0.8656,0.8262,0.8262,0.8070,0.8237,0.0103
22,0.9920,0.9469,0.8801,0.8801,0.8061,0.8243,0.0144
23,0.9994,0.9453,0.8947,0.8947,0.8107,0.8288,0.0081
24,0.9949,0.8594,0.8393,0.8393,0.8063,0.8266,0.0071
25,0.9863,0.8830,0.8113,0.8113,0.8059,0.8213,0.0188
26,0.9879,0.9469,0.8902,0.8902,0.8090,0.8214,0.0186
27,0.9957,0.8799,0.8500,0.8500,0.8064,0.8277,0.0088
28,0.9873,0.9396,0.8525,0.8525,0.8008,0.8153,0.0191
29,0.9977,0.9471,0.8732,0.8732,0.8021,0.8165,0.0149
