epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7490,0.8283,0.0631,0.0631,0.2797,0.3071,0.0706
01,0.9160,0.9369,0.0723,0.0723,0.6174,0.6649,0.0727
02,0.9738,0.9578,0.0885,0.0885,0.6904,0.6989,0.0463
03,0.9932,0.9533,0.1012,0.1012,0.7064,0.7162,0.0298
04,0.9980,0.9629,0.0807,0.0807,0.7174,0.7201,0.0221
05,0.9994,0.9658,0.0836,0.0836,0.7209,0.7300,0.0139
06,0.9996,0.9426,0.0836,0.0836,0.7238,0.7381,0.0110
07,0.9986,0.9533,0.0959,0.0959,0.7227,0.7307,0.0124
08,0.9961,0.2730,0.0506,0.0506,0.7223,0.7440,0.0133
09,0.9787,0.9664,0.1402,0.1402,0.7090,0.7227,0.0347
10,0.9877,0.8277,0.3348,0.3348,0.7148,0.7331,0.0185
11,0.9887,0.8762,0.2328,0.2328,0.7033,0.7157,0.0277
12,0.9967,0.9189,0.2248,0.2248,0.7152,0.7381,0.0198
13,0.9957,0.9754,0.1814,0.1814,0.7170,0.7347,0.0170
14,0.9994,0.9654,0.1621,0.1621,0.7215,0.7521,0.0105
15,0.9984,0.9732,0.1496,0.1496,0.7203,0.7587,0.0110
16,0.9994,0.9689,0.1117,0.1117,0.7205,0.7597,0.0073
17,0.9998,0.9719,0.1307,0.1307,0.7277,0.7625,0.0050
18,0.9998,0.9703,0.1279,0.1279,0.7176,0.7616,0.0043
19,0.9998,0.9725,0.1316,0.1316,0.7307,0.7658,0.0054
20,0.9998,0.9750,0.1344,0.1344,0.7299,0.7686,0.0043
21,0.9998,0.7381,0.1252,0.1252,0.7242,0.7687,0.0034
22,0.9980,0.9730,0.1758,0.1758,0.7182,0.7680,0.0108
23,0.9967,0.8072,0.2127,0.2127,0.7195,0.7582,0.0066
24,0.9889,0.9773,0.1660,0.1660,0.7195,0.7446,0.0213
25,0.9967,0.8482,0.0814,0.0814,0.7148,0.7624,0.0072
26,0.9883,0.9777,0.1352,0.1352,0.7225,0.7539,0.0198
27,0.9994,0.9766,0.1443,0.1443,0.7273,0.7812,0.0085
28,0.9998,0.9775,0.1316,0.1316,0.7301,0.7843,0.0057
29,0.9998,0.9219,0.0984,0.0984,0.7219,0.7765,0.0057
