epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5615,0.7973,0.2045,0.2045,0.1365,0.3086,0.0648
01,0.9262,0.9307,0.2828,0.2828,0.7424,0.7557,0.0945
02,0.9787,0.8943,0.2133,0.2133,0.7787,0.7780,0.0572
03,0.9928,0.8955,0.2654,0.2654,0.7768,0.7758,0.0390
04,0.9906,0.9242,0.3090,0.3090,0.7814,0.7803,0.0349
05,0.9895,0.9123,0.3139,0.3139,0.7779,0.7772,0.0244
06,0.9855,0.9479,0.3646,0.3646,0.7809,0.7803,0.0259
07,0.9928,0.9080,0.2354,0.2354,0.7760,0.7752,0.0149
08,0.9818,0.8744,0.3041,0.3041,0.7807,0.7802,0.0258
09,0.9814,0.8158,0.2100,0.2100,0.7764,0.7764,0.0348
10,0.9805,0.8805,0.2969,0.2969,0.7758,0.7754,0.0384
11,0.9770,0.7195,0.1672,0.1672,0.7736,0.7745,0.0346
12,0.9750,0.9416,0.3504,0.3504,0.7705,0.7716,0.0390
13,0.9930,0.8922,0.3508,0.3508,0.7877,0.7873,0.0148
14,0.9889,0.9420,0.3549,0.3549,0.7777,0.7758,0.0215
15,0.9977,0.9383,0.3631,0.3631,0.7857,0.7840,0.0115
16,0.9986,0.9139,0.2906,0.2906,0.7799,0.7813,0.0099
17,0.9881,0.8893,0.3262,0.3262,0.7727,0.7698,0.0130
18,0.9875,0.9305,0.3178,0.3178,0.7816,0.7820,0.0273
19,0.9951,0.9104,0.3363,0.3363,0.7771,0.7751,0.0161
20,0.9969,0.9473,0.3404,0.3404,0.7854,0.7890,0.0160
21,0.9969,0.9252,0.3141,0.3141,0.7842,0.7852,0.0099
22,0.9953,0.9357,0.3268,0.3268,0.7746,0.7781,0.0155
23,0.9967,0.9480,0.3453,0.3453,0.7828,0.7863,0.0116
24,1.0000,0.9479,0.3529,0.3529,0.7814,0.7849,0.0076
25,0.9969,0.8547,0.2988,0.2988,0.7840,0.7943,0.0094
26,0.9975,0.9531,0.3457,0.3457,0.7869,0.7909,0.0136
27,0.9996,0.9426,0.3357,0.3357,0.7871,0.7924,0.0108
28,0.9986,0.9496,0.3604,0.3604,0.7873,0.7920,0.0073
29,0.9898,0.8914,0.3209,0.3209,0.7879,0.7951,0.0057
