epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.1887,0.3479,0.1061,0.1061,0.1668,0.1115,0.0450
01,0.5727,0.7156,0.2525,0.2525,0.5492,0.6896,0.1540
02,0.7674,0.8480,0.4410,0.4410,0.6227,0.7716,0.1064
03,0.8834,0.9154,0.4711,0.4711,0.7678,0.7946,0.0720
04,0.9416,0.7100,0.4293,0.4293,0.7918,0.7905,0.1054
05,0.9135,0.9303,0.5539,0.5539,0.7797,0.7811,0.0996
06,0.9762,0.9148,0.4426,0.4426,0.7992,0.7929,0.0632
07,0.9775,0.9412,0.6811,0.6811,0.7902,0.7847,0.0466
08,0.9904,0.9424,0.6152,0.6152,0.7973,0.7925,0.0343
09,0.9850,0.7703,0.5924,0.5924,0.7947,0.7938,0.0462
10,0.9719,0.9449,0.6014,0.6014,0.8014,0.7946,0.0500
11,0.9959,0.9461,0.6340,0.6340,0.8072,0.8029,0.0240
12,0.9918,0.8992,0.6000,0.6000,0.7918,0.7952,0.0218
13,0.9764,0.9422,0.5932,0.5932,0.8020,0.8004,0.0370
14,0.9904,0.9395,0.6428,0.6428,0.8037,0.8008,0.0238
15,0.9963,0.9305,0.6084,0.6084,0.7922,0.7927,0.0224
16,0.9947,0.9469,0.6941,0.6941,0.8057,0.8073,0.0221
17,0.9984,0.9516,0.6838,0.6838,0.8074,0.8112,0.0115
18,0.9982,0.9500,0.6389,0.6389,0.8014,0.8058,0.0078
19,0.9988,0.9490,0.6764,0.6764,0.8049,0.8102,0.0064
20,0.9957,0.9277,0.6705,0.6705,0.8047,0.8095,0.0064
21,0.9838,0.6201,0.5266,0.5266,0.7957,0.7975,0.0137
22,0.9535,0.8449,0.5670,0.5670,0.7990,0.7989,0.0769
23,0.9746,0.8832,0.6436,0.6436,0.7982,0.8007,0.0320
24,0.9777,0.5512,0.3840,0.3840,0.7912,0.7912,0.0301
25,0.9779,0.9406,0.6678,0.6678,0.7930,0.7913,0.0384
26,0.9984,0.9484,0.6361,0.6361,0.7992,0.7999,0.0125
27,0.9988,0.9461,0.6330,0.6330,0.7988,0.8036,0.0116
28,0.9984,0.9488,0.6953,0.6953,0.8049,0.8066,0.0128
29,0.9979,0.9432,0.6992,0.6992,0.7928,0.7958,0.0125
