epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6346,0.8555,0.2490,0.2490,0.2871,0.4215,0.0599
01,0.9424,0.9223,0.2771,0.2771,0.7869,0.7796,0.0736
02,0.9795,0.8924,0.2287,0.2287,0.7895,0.7868,0.0418
03,0.9936,0.9271,0.2600,0.2600,0.7910,0.7917,0.0338
04,0.9967,0.9568,0.2629,0.2629,0.7992,0.8059,0.0244
05,0.9994,0.8990,0.2437,0.2437,0.8092,0.8174,0.0186
06,0.9951,0.9201,0.2721,0.2721,0.8121,0.8259,0.0193
07,0.9908,0.9488,0.2582,0.2582,0.8020,0.8146,0.0188
08,0.9992,0.9561,0.2883,0.2883,0.8094,0.8252,0.0129
09,0.9992,0.9535,0.2867,0.2867,0.8096,0.8262,0.0089
10,0.9963,0.8643,0.8902,0.8902,0.8092,0.8190,0.0087
11,0.9885,0.7186,0.1834,0.1834,0.8033,0.8090,0.0236
12,0.9768,0.9471,0.2994,0.2994,0.8043,0.8159,0.0236
13,0.9982,0.9566,0.3160,0.3160,0.8070,0.8240,0.0123
14,0.9992,0.9553,0.3262,0.3262,0.8041,0.8223,0.0082
15,0.9994,0.8721,0.2150,0.2150,0.8098,0.8292,0.0066
16,0.9938,0.9469,0.3980,0.3980,0.8104,0.8252,0.0113
17,0.9994,0.9529,0.3145,0.3145,0.8152,0.8317,0.0084
18,0.9996,0.9545,0.3035,0.3035,0.8127,0.8324,0.0059
19,0.9967,0.8799,0.3400,0.3400,0.8127,0.8334,0.0046
20,0.9877,0.9320,0.2887,0.2887,0.8082,0.8254,0.0161
21,0.9975,0.9514,0.3014,0.3014,0.8061,0.8211,0.0123
22,0.9994,0.9512,0.5463,0.5463,0.8082,0.8255,0.0079
23,0.9998,0.9324,0.3047,0.3047,0.8111,0.8298,0.0072
24,0.9961,0.9162,0.2520,0.2520,0.8090,0.8277,0.0100
25,0.9881,0.8797,0.7770,0.7770,0.8082,0.8231,0.0156
26,0.9791,0.9439,0.8338,0.8338,0.8105,0.8166,0.0190
27,0.9963,0.8871,0.2283,0.2283,0.8047,0.8290,0.0093
28,0.9873,0.9051,0.2105,0.2105,0.7984,0.8160,0.0163
29,0.9881,0.9490,0.3455,0.3455,0.7996,0.8209,0.0205
