epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.4234,0.6604,0.1304,0.1304,0.0732,0.1569,0.0438
01,0.7842,0.8756,0.4941,0.4941,0.6473,0.7376,0.1065
02,0.9396,0.9040,0.6926,0.6926,0.7750,0.7754,0.0971
03,0.9633,0.9253,0.6838,0.6838,0.7746,0.7732,0.0718
04,0.9828,0.8942,0.6697,0.6697,0.7857,0.7850,0.0401
05,0.9930,0.9489,0.7367,0.7367,0.7777,0.7771,0.0285
06,0.9982,0.9142,0.7502,0.7502,0.7812,0.7812,0.0180
07,0.9879,0.7651,0.5904,0.5904,0.7779,0.7757,0.0194
08,0.9828,0.9243,0.7293,0.7293,0.7768,0.7769,0.0446
09,0.9908,0.9116,0.7107,0.7107,0.7803,0.7818,0.0225
10,0.9814,0.5873,0.5583,0.5583,0.7795,0.7775,0.0472
11,0.9717,0.8834,0.7238,0.7238,0.7697,0.7674,0.0647
12,0.9934,0.9479,0.7463,0.7463,0.7795,0.7776,0.0239
13,0.9994,0.9339,0.7353,0.7353,0.7754,0.7749,0.0132
14,0.9941,0.9305,0.7305,0.7305,0.7826,0.7806,0.0149
15,0.9926,0.9352,0.6747,0.6747,0.7809,0.7796,0.0171
16,0.9973,0.9391,0.6944,0.6944,0.7773,0.7765,0.0115
17,0.9992,0.9162,0.6973,0.6973,0.7783,0.7774,0.0094
18,0.9910,0.9418,0.7949,0.7949,0.7809,0.7793,0.0157
19,0.9973,0.9136,0.7192,0.7192,0.7846,0.7828,0.0182
20,0.9971,0.9431,0.7685,0.7685,0.7873,0.7867,0.0138
21,0.9965,0.9415,0.8213,0.8213,0.7850,0.7835,0.0082
22,0.9979,0.8846,0.6944,0.6944,0.7807,0.7783,0.0171
23,0.9932,0.9330,0.7402,0.7402,0.7824,0.7811,0.0115
24,0.9918,0.5392,0.3199,0.3199,0.7807,0.7815,0.0217
25,0.9793,0.9171,0.7348,0.7348,0.7709,0.7686,0.0479
26,0.9949,0.9431,0.7736,0.7736,0.7787,0.7798,0.0155
27,0.9988,0.9288,0.7326,0.7326,0.7795,0.7775,0.0100
28,0.9959,0.8404,0.5807,0.5807,0.7748,0.7740,0.0154
29,0.9898,0.8791,0.4733,0.4733,0.7787,0.7753,0.0283
