epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6322,0.8658,0.0314,0.0314,0.2797,0.2716,0.0621
01,0.9242,0.9346,0.0787,0.0787,0.5281,0.7116,0.0787
02,0.9695,0.8410,0.0752,0.0752,0.7242,0.7276,0.0568
03,0.9818,0.9680,0.1617,0.1617,0.7500,0.7274,0.0515
04,0.9898,0.7070,0.1512,0.1512,0.7553,0.7390,0.0358
05,0.9863,0.9707,0.1840,0.1840,0.7646,0.7510,0.0344
06,0.9994,0.9605,0.2025,0.2025,0.7541,0.7498,0.0207
07,0.9865,0.8623,0.1062,0.1062,0.7461,0.7386,0.0265
08,0.9924,0.9777,0.2193,0.2193,0.7473,0.7368,0.0337
09,0.9967,0.8072,0.0889,0.0889,0.7564,0.7489,0.0190
10,0.9951,0.9613,0.2539,0.2539,0.7584,0.7474,0.0256
11,0.9918,0.9734,0.2521,0.2521,0.7660,0.7525,0.0218
12,0.9988,0.9723,0.2049,0.2049,0.7648,0.7560,0.0139
13,0.9965,0.8754,0.1129,0.1129,0.7699,0.7636,0.0095
14,0.9850,0.9531,0.1297,0.1297,0.7631,0.7510,0.0216
15,0.9945,0.9447,0.1396,0.1396,0.7621,0.7545,0.0146
16,0.9902,0.9504,0.1494,0.1494,0.7680,0.7600,0.0188
17,0.9975,0.9723,0.2129,0.2129,0.7607,0.7544,0.0191
18,0.9994,0.9545,0.2328,0.2328,0.7611,0.7597,0.0108
19,0.9977,0.9598,0.2004,0.2004,0.7568,0.7651,0.0157
20,0.9988,0.9605,0.1838,0.1838,0.7713,0.7788,0.0083
21,0.9893,0.8822,0.2080,0.2080,0.7650,0.7663,0.0134
22,0.9873,0.9695,0.2473,0.2473,0.7605,0.7520,0.0210
23,0.9996,0.9691,0.2436,0.2436,0.7678,0.7598,0.0088
24,0.9998,0.9244,0.2330,0.2330,0.7678,0.7668,0.0115
25,0.9945,0.8424,0.2354,0.2354,0.7617,0.7588,0.0158
26,0.9854,0.9709,0.2582,0.2582,0.7557,0.7460,0.0190
27,0.9994,0.9736,0.2432,0.2432,0.7662,0.7615,0.0082
28,0.9998,0.9693,0.2371,0.2371,0.7670,0.7592,0.0056
29,0.9936,0.9293,0.1631,0.1631,0.7682,0.7618,0.0053
