epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6937,0.7939,0.0320,0.0320,0.2924,0.2840,0.0000
01,0.9563,0.7811,0.0574,0.0574,0.6971,0.5380,0.0000
02,0.9785,0.8521,0.0320,0.0320,0.7107,0.6636,0.0000
03,0.9822,0.8506,0.0598,0.0598,0.7086,0.6751,0.0000
04,0.9957,0.8936,0.0660,0.0660,0.7070,0.6773,0.0000
05,0.9971,0.8490,0.0742,0.0742,0.7072,0.6914,0.0000
06,0.9922,0.8908,0.0627,0.0627,0.7086,0.6925,0.0000
07,0.9979,0.9004,0.0699,0.0699,0.7154,0.7059,0.0000
08,0.9965,0.6777,0.0678,0.0678,0.7098,0.7013,0.0000
09,0.9734,0.8623,0.0535,0.0535,0.7105,0.6842,0.0000
10,0.9871,0.9062,0.0625,0.0625,0.7078,0.6980,0.0000
11,0.9949,0.7668,0.0445,0.0445,0.7111,0.7060,0.0000
12,0.9848,0.9213,0.0627,0.0627,0.7074,0.6926,0.0000
13,0.9926,0.8258,0.0520,0.0520,0.7180,0.7120,0.0000
14,0.9787,0.8850,0.0609,0.0609,0.7033,0.6903,0.0000
15,0.9895,0.9115,0.0725,0.0725,0.7076,0.6852,0.0000
16,0.9830,0.8170,0.0654,0.0654,0.7057,0.6897,0.0000
17,0.9770,0.8438,0.0631,0.0631,0.7127,0.6891,0.0000
18,0.9951,0.8992,0.0783,0.0783,0.7102,0.6913,0.0000
19,0.9957,0.7566,0.0455,0.0455,0.7178,0.7132,0.0000
20,0.9863,0.8924,0.0568,0.0568,0.7139,0.6928,0.0000
21,0.9959,0.9156,0.0670,0.0670,0.7256,0.7229,0.0000
22,0.9963,0.8521,0.0498,0.0498,0.7271,0.7372,0.0000
23,0.9807,0.8883,0.0607,0.0607,0.7139,0.7138,0.0000
24,0.9949,0.8943,0.0596,0.0596,0.7258,0.7223,0.0000
25,0.9992,0.8898,0.0666,0.0666,0.7232,0.7274,0.0000
26,0.9986,0.9170,0.0695,0.0695,0.7398,0.7347,0.0000
27,0.9996,0.9170,0.0703,0.0703,0.7354,0.7390,0.0000
28,0.9996,0.9234,0.0707,0.0707,0.7369,0.7451,0.0000
29,0.9996,0.9244,0.0701,0.0701,0.7330,0.7361,0.0000
