epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.1277,0.2951,0.1182,0.1182,0.0781,0.0895,0.0934
01,0.3414,0.3252,0.1150,0.1150,0.4014,0.4899,0.0296
02,0.3531,0.4201,0.1062,0.1062,0.4781,0.5695,0.0402
03,0.4363,0.4607,0.0783,0.0783,0.5801,0.5774,0.0694
04,0.6146,0.6477,0.0984,0.0984,0.6051,0.6308,0.0861
05,0.7539,0.6188,0.1836,0.1836,0.7686,0.7692,0.1164
06,0.8457,0.8648,0.2746,0.2746,0.7766,0.7754,0.1048
07,0.9186,0.8838,0.2932,0.2932,0.7787,0.7788,0.0821
08,0.9375,0.8336,0.2773,0.2773,0.7885,0.7930,0.0637
09,0.9221,0.9014,0.2904,0.2904,0.7797,0.7838,0.0695
10,0.9549,0.7889,0.1633,0.1633,0.7852,0.7911,0.0701
11,0.9332,0.8619,0.2219,0.2219,0.7844,0.7942,0.0899
12,0.9586,0.9117,0.2945,0.2945,0.8000,0.8019,0.0376
13,0.9842,0.9104,0.4676,0.4676,0.8051,0.8077,0.0306
14,0.9926,0.9291,0.8854,0.8854,0.8027,0.8005,0.0249
15,0.9920,0.9125,0.8404,0.8404,0.8094,0.8122,0.0148
16,0.9781,0.8389,0.8529,0.8529,0.8021,0.8079,0.0248
17,0.9775,0.9285,0.8490,0.8490,0.8082,0.8086,0.0467
18,0.9936,0.9291,0.8717,0.8717,0.8111,0.8173,0.0172
19,0.9979,0.9275,0.8553,0.8553,0.8119,0.8159,0.0113
20,0.9908,0.8479,0.7705,0.7705,0.8035,0.8047,0.0142
21,0.9852,0.9227,0.8721,0.8721,0.7984,0.7976,0.0407
22,0.9977,0.9174,0.8904,0.8904,0.8061,0.8039,0.0155
23,0.9980,0.9357,0.8930,0.8930,0.8094,0.8054,0.0105
24,0.9918,0.9092,0.8758,0.8758,0.8061,0.8026,0.0081
25,0.9852,0.8434,0.7904,0.7904,0.8063,0.7926,0.0310
26,0.9563,0.9240,0.8951,0.8951,0.8059,0.7917,0.0461
27,0.9906,0.9102,0.8682,0.8682,0.8109,0.8072,0.0167
28,0.9955,0.9205,0.8738,0.8738,0.8002,0.7970,0.0159
29,0.9963,0.9336,0.8664,0.8664,0.7996,0.7905,0.0162
