epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5330,0.8389,0.4500,0.4500,0.2441,0.3053,0.0591
01,0.9277,0.8514,0.5480,0.5480,0.6617,0.7867,0.1017
02,0.9711,0.9348,0.6303,0.6303,0.7896,0.7975,0.0656
03,0.9916,0.9641,0.6750,0.6750,0.8049,0.8048,0.0356
04,0.9939,0.8430,0.6752,0.6752,0.8006,0.7989,0.0362
05,0.9848,0.8900,0.6820,0.6820,0.7930,0.7954,0.0415
06,0.9963,0.9641,0.6941,0.6941,0.8041,0.8041,0.0320
07,0.9949,0.9469,0.7287,0.7287,0.7992,0.7973,0.0183
08,0.9975,0.9494,0.6098,0.6098,0.7990,0.7968,0.0246
09,0.9889,0.8197,0.5463,0.5463,0.7957,0.7959,0.0239
10,0.9789,0.9477,0.6025,0.6025,0.8010,0.7995,0.0364
11,0.9951,0.9566,0.6816,0.6816,0.8070,0.8065,0.0213
12,0.9926,0.7646,0.5242,0.5242,0.7986,0.7966,0.0159
13,0.9777,0.8602,0.6432,0.6432,0.8041,0.8020,0.0343
14,0.9807,0.9359,0.5303,0.5303,0.7912,0.7921,0.0304
15,0.9908,0.9389,0.6584,0.6584,0.7896,0.7881,0.0249
16,0.9953,0.9309,0.6600,0.6600,0.8016,0.7981,0.0232
17,0.9957,0.9602,0.7162,0.7162,0.8043,0.8031,0.0196
18,0.9990,0.9402,0.6646,0.6646,0.8020,0.8028,0.0112
19,0.9984,0.9609,0.7328,0.7328,0.8049,0.8060,0.0086
20,0.9988,0.9498,0.7482,0.7482,0.8049,0.8070,0.0075
21,0.9895,0.6877,0.5172,0.5172,0.7959,0.7979,0.0115
22,0.9799,0.8570,0.5859,0.5859,0.7953,0.7940,0.0266
23,0.9875,0.9012,0.7059,0.7059,0.8006,0.8034,0.0229
24,0.9812,0.9377,0.5746,0.5746,0.7900,0.7903,0.0185
25,0.9924,0.9508,0.7305,0.7305,0.7953,0.7996,0.0181
26,0.9984,0.9572,0.7125,0.7125,0.7988,0.8041,0.0094
27,0.9998,0.9434,0.7420,0.7420,0.7986,0.7994,0.0071
28,0.9951,0.9332,0.5643,0.5643,0.8049,0.8079,0.0133
29,0.9951,0.9439,0.6586,0.6586,0.7926,0.7930,0.0133
