epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6344,0.8859,0.2059,0.2059,0.1467,0.3517,0.0677
01,0.9477,0.9361,0.2955,0.2955,0.7650,0.7683,0.0802
02,0.9852,0.8346,0.1551,0.1551,0.7797,0.7771,0.0475
03,0.9896,0.9092,0.2643,0.2643,0.7770,0.7755,0.0378
04,0.9934,0.9475,0.3273,0.3273,0.7824,0.7813,0.0286
05,0.9928,0.9035,0.3187,0.3187,0.7781,0.7778,0.0167
06,0.9828,0.9457,0.3615,0.3615,0.7799,0.7790,0.0263
07,0.9959,0.9437,0.3139,0.3139,0.7770,0.7753,0.0141
08,0.9889,0.8979,0.3143,0.3143,0.7818,0.7809,0.0181
09,0.9857,0.8502,0.2553,0.2553,0.7750,0.7753,0.0268
10,0.9834,0.8625,0.1988,0.1988,0.7723,0.7711,0.0344
11,0.9783,0.6975,0.1457,0.1457,0.7754,0.7704,0.0267
12,0.9746,0.9400,0.3301,0.3301,0.7738,0.7711,0.0329
13,0.9982,0.9473,0.3477,0.3477,0.7891,0.7895,0.0135
14,0.9998,0.9436,0.3588,0.3588,0.7812,0.7848,0.0094
15,1.0000,0.8932,0.2615,0.2615,0.7873,0.7935,0.0079
16,0.9936,0.6131,0.0926,0.0926,0.7812,0.7923,0.0171
17,0.9828,0.8545,0.2297,0.2297,0.7775,0.7846,0.0224
18,0.9896,0.8719,0.2861,0.2861,0.7826,0.7909,0.0198
19,0.9795,0.8979,0.2875,0.2875,0.7715,0.7735,0.0242
20,0.9920,0.9416,0.3619,0.3619,0.7834,0.7933,0.0190
21,0.9994,0.9348,0.3334,0.3334,0.7846,0.7964,0.0107
22,0.9953,0.8922,0.2539,0.2539,0.7723,0.7847,0.0103
23,0.9900,0.9424,0.3684,0.3684,0.7809,0.7907,0.0179
24,0.9996,0.9451,0.3715,0.3715,0.7811,0.7971,0.0090
25,0.9994,0.9398,0.3684,0.3684,0.7904,0.7969,0.0098
26,0.9996,0.9461,0.3281,0.3281,0.7863,0.7974,0.0084
27,0.9994,0.9428,0.3568,0.3568,0.7863,0.7937,0.0101
28,0.9988,0.9422,0.3818,0.3818,0.7883,0.7957,0.0070
29,0.9938,0.8953,0.3201,0.3201,0.7873,0.7985,0.0048
