epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7086,0.8650,0.2404,0.2404,0.1582,0.3494,0.0000
01,0.9586,0.9240,0.2234,0.2234,0.7648,0.7002,0.0000
02,0.9891,0.8889,0.1934,0.1934,0.7801,0.7413,0.0000
03,0.9852,0.7885,0.2084,0.2084,0.7770,0.7582,0.0000
04,0.9805,0.9182,0.2398,0.2398,0.7793,0.7568,0.0000
05,0.9949,0.7635,0.1729,0.1729,0.7787,0.7668,0.0000
06,0.9854,0.9287,0.2697,0.2697,0.7795,0.7638,0.0000
07,0.9961,0.8555,0.2094,0.2094,0.7777,0.7662,0.0000
08,0.9850,0.8711,0.2145,0.2145,0.7736,0.7646,0.0000
09,0.9896,0.7695,0.1645,0.1645,0.7746,0.7556,0.0000
10,0.9789,0.7535,0.1863,0.1863,0.7713,0.7519,0.0000
11,0.9814,0.7768,0.2510,0.2510,0.7750,0.7599,0.0000
12,0.9771,0.8980,0.2344,0.2344,0.7744,0.7562,0.0000
13,0.9971,0.9150,0.2656,0.2656,0.7883,0.7817,0.0000
14,1.0000,0.9145,0.2607,0.2607,0.7861,0.7768,0.0000
15,1.0000,0.9133,0.2377,0.2377,0.7957,0.7854,0.0000
16,1.0000,0.9051,0.2359,0.2359,0.7924,0.7808,0.0000
17,0.9965,0.8369,0.1904,0.1904,0.7861,0.7705,0.0000
18,0.9846,0.9199,0.2568,0.2568,0.7893,0.7691,0.0000
19,0.9838,0.8859,0.1969,0.1969,0.7854,0.7655,0.0000
20,0.9861,0.8941,0.1988,0.1988,0.8027,0.7826,0.0000
21,0.9967,0.9313,0.2244,0.2244,0.8053,0.7888,0.0000
22,0.9969,0.8938,0.1967,0.1967,0.8037,0.7922,0.0000
23,0.9912,0.8986,0.2070,0.2070,0.7916,0.7759,0.0000
24,0.9959,0.8490,0.2238,0.2238,0.8107,0.7895,0.0000
25,0.9875,0.8865,0.2254,0.2254,0.8004,0.7871,0.0000
26,0.9924,0.9166,0.2045,0.2045,0.8061,0.7945,0.0000
27,0.9992,0.9271,0.2225,0.2225,0.8082,0.8010,0.0000
28,1.0000,0.9299,0.2295,0.2295,0.8094,0.8078,0.0000
29,0.9969,0.8207,0.2234,0.2234,0.8072,0.8145,0.0000
