epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7074,0.8725,0.2207,0.2207,0.1543,0.3519,0.0218
01,0.9600,0.9381,0.2590,0.2590,0.7613,0.7228,0.0454
02,0.9922,0.9350,0.2252,0.2252,0.7787,0.7721,0.0338
03,0.9930,0.8117,0.2748,0.2748,0.7783,0.7737,0.0236
04,0.9783,0.9371,0.2539,0.2539,0.7779,0.7717,0.0209
05,0.9959,0.9072,0.2916,0.2916,0.7799,0.7753,0.0162
06,0.9928,0.9535,0.2877,0.2877,0.7820,0.7752,0.0155
07,0.9998,0.9104,0.2232,0.2232,0.7785,0.7755,0.0115
08,0.9939,0.8572,0.2301,0.2301,0.7814,0.7820,0.0110
09,0.9887,0.8148,0.1240,0.1240,0.7738,0.7695,0.0145
10,0.9816,0.8957,0.2414,0.2414,0.7729,0.7641,0.0127
11,0.9838,0.7582,0.2949,0.2949,0.7785,0.7764,0.0121
12,0.9801,0.9441,0.2555,0.2555,0.7758,0.7716,0.0122
13,0.9992,0.9434,0.2809,0.2809,0.7896,0.7879,0.0097
14,0.9982,0.9502,0.3133,0.3133,0.7814,0.7824,0.0083
15,0.9998,0.9336,0.2721,0.2721,0.7883,0.7937,0.0069
16,0.9996,0.8910,0.1740,0.1740,0.7820,0.7815,0.0073
17,0.9891,0.5100,0.1404,0.1404,0.7799,0.7742,0.0084
18,0.9727,0.9223,0.2281,0.2281,0.7785,0.7658,0.0128
19,0.9881,0.9107,0.2850,0.2850,0.7754,0.7728,0.0094
20,0.9959,0.9557,0.2764,0.2764,0.7902,0.7881,0.0087
21,1.0000,0.9570,0.2834,0.2834,0.7867,0.7961,0.0074
22,0.9969,0.8832,0.3258,0.3258,0.7807,0.7893,0.0060
23,0.9873,0.9518,0.3268,0.3268,0.7775,0.7770,0.0092
24,0.9992,0.9588,0.3189,0.3189,0.7889,0.7970,0.0071
25,0.9998,0.9246,0.2867,0.2867,0.7930,0.7974,0.0075
26,0.9973,0.9598,0.3172,0.3172,0.7943,0.7997,0.0060
27,1.0000,0.9563,0.3137,0.3137,0.7900,0.8041,0.0054
28,1.0000,0.9584,0.3264,0.3264,0.7879,0.8084,0.0047
