epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7111,0.9057,0.2160,0.2160,0.1629,0.3886,0.0619
01,0.9602,0.9459,0.2840,0.2840,0.7559,0.7638,0.0736
02,0.9920,0.9354,0.2232,0.2232,0.7793,0.7747,0.0383
03,0.9930,0.5449,0.2752,0.2752,0.7781,0.7769,0.0233
04,0.9787,0.9541,0.3311,0.3311,0.7785,0.7764,0.0298
05,0.9938,0.8738,0.2740,0.2740,0.7789,0.7776,0.0160
06,0.9881,0.9535,0.3561,0.3561,0.7811,0.7784,0.0207
07,0.9992,0.9416,0.3166,0.3166,0.7775,0.7755,0.0120
08,0.9930,0.7074,0.2602,0.2602,0.7828,0.7820,0.0116
09,0.9887,0.8543,0.2189,0.2189,0.7750,0.7719,0.0203
10,0.9908,0.9205,0.2971,0.2971,0.7750,0.7723,0.0201
11,0.9824,0.6863,0.2654,0.2654,0.7781,0.7737,0.0167
12,0.9775,0.9428,0.3096,0.3096,0.7695,0.7626,0.0229
13,0.9992,0.9346,0.3371,0.3371,0.7885,0.7847,0.0120
14,0.9977,0.9436,0.3426,0.3426,0.7799,0.7755,0.0107
15,1.0000,0.9463,0.3400,0.3400,0.7873,0.7817,0.0079
16,1.0000,0.8912,0.2066,0.2066,0.7803,0.7804,0.0077
17,0.9938,0.8486,0.2994,0.2994,0.7773,0.7722,0.0100
18,0.9881,0.9098,0.2939,0.2939,0.7832,0.7733,0.0212
19,0.9926,0.9018,0.3549,0.3549,0.7727,0.7691,0.0150
20,0.9934,0.9494,0.3615,0.3615,0.7850,0.7847,0.0141
21,0.9967,0.8971,0.2807,0.2807,0.7855,0.7834,0.0094
22,0.9873,0.9211,0.3547,0.3547,0.7746,0.7689,0.0127
23,0.9934,0.9352,0.3680,0.3680,0.7793,0.7800,0.0136
24,0.9996,0.9439,0.3758,0.3758,0.7816,0.7817,0.0084
25,0.9992,0.9453,0.3680,0.3680,0.7867,0.7883,0.0081
26,0.9977,0.9557,0.3602,0.3602,0.7904,0.7837,0.0090
27,1.0000,0.9258,0.3354,0.3354,0.7879,0.7879,0.0057
28,0.9926,0.9516,0.3551,0.3551,0.7859,0.7878,0.0080
29,0.9967,0.9008,0.3023,0.3023,0.7873,0.7899,0.0056
