epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6299,0.7604,0.4889,0.4889,0.2527,0.3420,0.0683
01,0.9488,0.8844,0.6055,0.6055,0.6625,0.7869,0.0920
02,0.9891,0.9420,0.6939,0.6939,0.7861,0.7990,0.0563
03,0.9967,0.9660,0.6971,0.6971,0.8035,0.8049,0.0319
04,0.9961,0.8191,0.6852,0.6852,0.8045,0.8016,0.0220
05,0.9922,0.9604,0.7303,0.7303,0.7936,0.7942,0.0262
06,0.9992,0.9604,0.7213,0.7213,0.8043,0.8041,0.0164
07,0.9961,0.7914,0.7211,0.7211,0.7963,0.7986,0.0104
08,0.9920,0.9299,0.5838,0.5838,0.7963,0.7974,0.0226
09,0.9953,0.8965,0.5754,0.5754,0.7967,0.7979,0.0139
10,0.9852,0.9656,0.7004,0.7004,0.8035,0.7971,0.0262
11,0.9986,0.9639,0.7264,0.7264,0.8084,0.8087,0.0120
12,0.9961,0.9014,0.6584,0.6584,0.7934,0.7975,0.0089
13,0.9885,0.9498,0.7240,0.7240,0.8027,0.7998,0.0227
14,0.9969,0.9404,0.6381,0.6381,0.8037,0.8016,0.0148
15,0.9932,0.7471,0.6199,0.6199,0.7961,0.7973,0.0133
16,0.9924,0.9010,0.6463,0.6463,0.8020,0.7959,0.0215
17,0.9973,0.9604,0.7010,0.7010,0.8064,0.8053,0.0151
18,1.0000,0.9650,0.6813,0.6813,0.8021,0.8033,0.0089
19,1.0000,0.9680,0.7443,0.7443,0.8063,0.8080,0.0067
20,1.0000,0.9514,0.7475,0.7475,0.8053,0.8061,0.0056
21,0.9963,0.7738,0.5510,0.5510,0.7971,0.7967,0.0070
22,0.9777,0.7916,0.6443,0.6443,0.7937,0.7920,0.0182
23,0.9738,0.9133,0.7500,0.7500,0.7992,0.7928,0.0212
24,0.9902,0.8336,0.4879,0.4879,0.7937,0.7902,0.0144
25,0.9887,0.9613,0.7770,0.7770,0.7971,0.7883,0.0170
26,0.9992,0.9639,0.7637,0.7637,0.8000,0.7968,0.0093
27,0.9998,0.9461,0.7828,0.7828,0.7994,0.7956,0.0077
28,0.9955,0.8965,0.5553,0.5553,0.8014,0.8008,0.0090
29,0.9846,0.8553,0.2906,0.2906,0.7906,0.7899,0.0148
