epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.1201,0.2229,0.0000,0.0000,0.3371,0.1415,0.0995
01,0.3547,0.4221,0.0660,0.0660,0.3988,0.4559,0.0402
02,0.6137,0.6518,0.0531,0.0531,0.5486,0.6245,0.1056
03,0.7363,0.6580,0.0375,0.0375,0.6912,0.6835,0.1122
04,0.8145,0.8736,0.0523,0.0523,0.7014,0.6909,0.0787
05,0.9428,0.9033,0.0525,0.0525,0.7033,0.6957,0.0516
06,0.9613,0.9207,0.0492,0.0492,0.7078,0.7017,0.0496
07,0.9777,0.9248,0.0512,0.0512,0.7121,0.7101,0.0364
08,0.9816,0.8781,0.0531,0.0531,0.7049,0.7021,0.0305
09,0.9717,0.8771,0.0195,0.0195,0.7117,0.7070,0.0408
10,0.9734,0.9094,0.0561,0.0561,0.7088,0.7048,0.0473
11,0.9895,0.9350,0.0615,0.0615,0.7070,0.7062,0.0240
12,0.9900,0.9223,0.0434,0.0434,0.7078,0.7050,0.0347
13,0.9916,0.9379,0.0586,0.0586,0.7074,0.7025,0.0216
14,0.9863,0.9199,0.0602,0.0602,0.7053,0.6993,0.0354
15,0.9912,0.4729,0.0262,0.0262,0.7076,0.7047,0.0219
16,0.9717,0.6092,0.0375,0.0375,0.7033,0.6857,0.0493
17,0.9434,0.8611,0.0379,0.0379,0.7037,0.7009,0.0622
18,0.9775,0.8008,0.0426,0.0426,0.7068,0.6977,0.0598
19,0.9639,0.9045,0.0467,0.0467,0.7064,0.6956,0.0569
20,0.9930,0.9393,0.0652,0.0652,0.7107,0.7085,0.0228
21,0.9961,0.9391,0.0672,0.0672,0.7213,0.7241,0.0120
22,0.9971,0.9264,0.0631,0.0631,0.7207,0.7277,0.0091
23,0.9908,0.9180,0.0580,0.0580,0.7152,0.7245,0.0117
24,0.9908,0.6801,0.0391,0.0391,0.7139,0.7178,0.0403
25,0.9650,0.9131,0.0703,0.0703,0.6986,0.7153,0.0385
26,0.9898,0.9420,0.0738,0.0738,0.7146,0.7228,0.0201
27,0.9965,0.9447,0.0695,0.0695,0.7184,0.7291,0.0093
28,0.9973,0.9430,0.0699,0.0699,0.7238,0.7373,0.0070
29,0.9975,0.9365,0.0660,0.0660,0.7166,0.7311,0.0055
