epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6639,0.9071,0.5177,0.5177,0.1531,0.2000,0.0785
01,0.9627,0.9346,0.7019,0.7019,0.7584,0.7699,0.0928
02,0.9945,0.8974,0.7436,0.7436,0.7777,0.7769,0.0483
03,0.9939,0.9068,0.6387,0.6387,0.7758,0.7758,0.0297
04,0.9934,0.9537,0.7001,0.7001,0.7861,0.7853,0.0228
05,0.9994,0.9607,0.7542,0.7542,0.7781,0.7779,0.0126
06,0.9998,0.7536,0.7012,0.7012,0.7812,0.7817,0.0094
07,0.9889,0.7213,0.6583,0.6583,0.7775,0.7768,0.0150
08,0.9805,0.9472,0.7629,0.7629,0.7689,0.7709,0.0262
09,0.9961,0.9298,0.8028,0.8028,0.7871,0.7854,0.0123
10,0.9986,0.8767,0.6959,0.6959,0.7809,0.7788,0.0180
11,0.9863,0.9526,0.7459,0.7459,0.7752,0.7750,0.0226
12,0.9959,0.8798,0.7339,0.7339,0.7828,0.7823,0.0125
13,0.9928,0.9479,0.7697,0.7697,0.7754,0.7714,0.0172
14,0.9943,0.8699,0.7308,0.7308,0.7838,0.7836,0.0120
15,0.9775,0.9425,0.7523,0.7523,0.7801,0.7791,0.0180
16,0.9986,0.9531,0.7165,0.7165,0.7777,0.7813,0.0103
17,0.9998,0.9248,0.7611,0.7611,0.7785,0.7820,0.0080
18,0.9934,0.9296,0.7693,0.7693,0.7820,0.7856,0.0107
19,0.9918,0.7875,0.6980,0.6980,0.7820,0.7828,0.0130
20,0.9928,0.9238,0.7133,0.7133,0.7869,0.7864,0.0148
21,0.9918,0.5774,0.4946,0.4946,0.7855,0.7818,0.0126
22,0.9891,0.9490,0.7469,0.7469,0.7791,0.7754,0.0160
23,0.9965,0.9510,0.7024,0.7024,0.7861,0.7873,0.0087
24,0.9957,0.8537,0.5114,0.5114,0.7869,0.7864,0.0096
25,0.9945,0.9499,0.7693,0.7693,0.7717,0.7756,0.0116
26,0.9920,0.6906,0.5658,0.5658,0.7824,0.7855,0.0082
27,0.9771,0.8537,0.5922,0.5922,0.7807,0.7764,0.0180
28,0.9836,0.9456,0.6884,0.6884,0.7791,0.7794,0.0174
29,0.9943,0.8925,0.5740,0.5740,0.7906,0.7892,0.0133
