epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.2117,0.4646,0.0641,0.0641,0.0945,0.1105,0.0385
01,0.5830,0.6977,0.2016,0.2016,0.5775,0.6884,0.0910
02,0.7822,0.7303,0.3113,0.3113,0.7186,0.7797,0.1234
03,0.8061,0.7248,0.3061,0.3061,0.7762,0.7768,0.1120
04,0.8816,0.8871,0.2928,0.2928,0.7936,0.7897,0.0708
05,0.9391,0.8641,0.3334,0.3334,0.7934,0.7899,0.0648
06,0.9670,0.9254,0.4521,0.4521,0.7926,0.7896,0.0530
07,0.9797,0.8654,0.2854,0.2854,0.7937,0.7930,0.0511
08,0.9809,0.9258,0.5566,0.5566,0.7957,0.7937,0.0539
09,0.9916,0.9021,0.4908,0.4908,0.7971,0.7937,0.0279
10,0.9898,0.9207,0.4885,0.4885,0.8023,0.7996,0.0360
11,0.9834,0.8287,0.3797,0.3797,0.7937,0.7903,0.0329
12,0.9760,0.9072,0.6154,0.6154,0.7945,0.7912,0.0463
13,0.9936,0.9383,0.5070,0.5070,0.7963,0.7941,0.0211
14,0.9857,0.2883,0.0830,0.0830,0.7996,0.7988,0.0610
15,0.9092,0.8723,0.3723,0.3723,0.7746,0.7742,0.0854
16,0.9799,0.6381,0.0920,0.0920,0.7875,0.7871,0.0623
17,0.9621,0.9230,0.5354,0.5354,0.7928,0.7926,0.0475
18,0.9861,0.7848,0.5377,0.5377,0.7971,0.7952,0.0276
19,0.9822,0.9250,0.5834,0.5834,0.7928,0.7939,0.0370
20,0.9971,0.9391,0.5895,0.5895,0.8006,0.7997,0.0167
21,0.9986,0.9291,0.5687,0.5687,0.7977,0.7979,0.0121
22,0.9969,0.9379,0.5139,0.5139,0.7984,0.7981,0.0103
23,0.9988,0.9422,0.6094,0.6094,0.8020,0.8033,0.0085
24,0.9803,0.6496,0.1162,0.1162,0.7861,0.7891,0.0253
25,0.9428,0.9217,0.4977,0.4977,0.7818,0.7874,0.0388
26,0.9910,0.9373,0.5674,0.5674,0.7961,0.7966,0.0162
27,0.9979,0.9270,0.5225,0.5225,0.7914,0.7940,0.0122
28,0.9986,0.9342,0.4881,0.4881,0.8035,0.8185,0.0140
29,0.9963,0.9213,0.6035,0.6035,0.8033,0.8141,0.0081
