epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6432,0.8939,0.5678,0.5678,0.1400,0.1867,0.0829
01,0.9586,0.9312,0.6643,0.6643,0.7617,0.7698,0.1001
02,0.9924,0.9292,0.7459,0.7459,0.7783,0.7782,0.0496
03,0.9930,0.9230,0.5774,0.5774,0.7770,0.7762,0.0314
04,0.9934,0.9479,0.6924,0.6924,0.7863,0.7858,0.0262
05,0.9992,0.9595,0.7390,0.7390,0.7785,0.7775,0.0148
06,0.9996,0.8269,0.6971,0.6971,0.7814,0.7820,0.0108
07,0.9846,0.6000,0.6663,0.6663,0.7742,0.7753,0.0187
08,0.9660,0.9417,0.7041,0.7041,0.7693,0.7699,0.0343
09,0.9975,0.9547,0.7945,0.7945,0.7867,0.7831,0.0186
10,0.9953,0.7485,0.6759,0.6759,0.7809,0.7805,0.0190
11,0.9900,0.9281,0.7461,0.7461,0.7727,0.7732,0.0276
12,0.9973,0.9539,0.7454,0.7454,0.7807,0.7798,0.0147
13,0.9998,0.9510,0.7678,0.7678,0.7756,0.7755,0.0095
14,0.9953,0.9142,0.7310,0.7310,0.7838,0.7834,0.0096
15,0.9902,0.9402,0.7359,0.7359,0.7824,0.7811,0.0149
16,0.9996,0.9538,0.7274,0.7274,0.7789,0.7794,0.0090
17,0.9998,0.9540,0.7685,0.7685,0.7789,0.7791,0.0073
18,0.9996,0.9542,0.7612,0.7612,0.7852,0.7868,0.0061
19,0.9998,0.8148,0.7250,0.7250,0.7854,0.7856,0.0067
20,0.9949,0.9551,0.7724,0.7724,0.7898,0.7895,0.0183
21,0.9967,0.8697,0.6627,0.6627,0.7850,0.7864,0.0100
22,0.9928,0.9562,0.7428,0.7428,0.7828,0.7824,0.0185
23,0.9967,0.9560,0.7642,0.7642,0.7873,0.7891,0.0076
24,0.9961,0.7779,0.4598,0.4598,0.7859,0.7866,0.0096
25,0.9887,0.9461,0.7872,0.7872,0.7742,0.7719,0.0152
26,0.9920,0.8086,0.5107,0.5107,0.7818,0.7809,0.0099
27,0.9797,0.9442,0.7400,0.7400,0.7756,0.7768,0.0186
28,0.9980,0.9561,0.7109,0.7109,0.7805,0.7858,0.0122
29,0.9994,0.9459,0.7252,0.7252,0.7879,0.7906,0.0096
