epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.2080,0.3203,0.0525,0.0525,0.0010,0.1547,0.1183
01,0.3693,0.3531,0.0867,0.0867,0.2445,0.3771,0.0371
02,0.5014,0.5619,0.0668,0.0668,0.3801,0.4922,0.0812
03,0.6070,0.6402,0.0961,0.0961,0.5174,0.5688,0.0888
04,0.7285,0.5984,0.0719,0.0719,0.5674,0.6185,0.0953
05,0.8604,0.8711,0.1150,0.1150,0.6926,0.7134,0.0908
06,0.9123,0.8762,0.1141,0.1141,0.7279,0.7141,0.0796
07,0.9234,0.7154,0.0979,0.0979,0.7207,0.7024,0.0827
08,0.9334,0.8936,0.2400,0.2400,0.7238,0.7105,0.0633
09,0.9670,0.5691,0.1746,0.1746,0.7402,0.7245,0.1816
10,0.8857,0.8713,0.1877,0.1877,0.7150,0.6767,0.0969
11,0.9518,0.9229,0.1906,0.1906,0.7270,0.6958,0.0504
12,0.9836,0.8586,0.2311,0.2311,0.7451,0.7126,0.0339
13,0.9688,0.7803,0.1465,0.1465,0.7445,0.7156,0.0861
14,0.9271,0.9004,0.2273,0.2273,0.7205,0.6955,0.0568
15,0.9781,0.9246,0.2307,0.2307,0.7424,0.7176,0.0254
16,0.9896,0.8877,0.1891,0.1891,0.7379,0.7143,0.0292
17,0.9840,0.9311,0.2225,0.2225,0.7473,0.7246,0.0330
18,0.9959,0.9297,0.2189,0.2189,0.7498,0.7310,0.0133
19,0.9932,0.9076,0.2592,0.2592,0.7418,0.7210,0.0242
20,0.9867,0.9098,0.2090,0.2090,0.7473,0.7230,0.0233
21,0.9918,0.9295,0.1943,0.1943,0.7512,0.7252,0.0189
22,0.9975,0.9299,0.2039,0.2039,0.7582,0.7312,0.0127
23,0.9975,0.9313,0.2057,0.2057,0.7512,0.7323,0.0090
24,0.9992,0.9232,0.2064,0.2064,0.7502,0.7330,0.0074
25,0.9893,0.9014,0.1660,0.1660,0.7477,0.7301,0.0084
26,0.9824,0.8672,0.2119,0.2119,0.7430,0.7280,0.0338
27,0.9725,0.8506,0.1330,0.1330,0.7418,0.7130,0.0381
28,0.9688,0.9211,0.2264,0.2264,0.7520,0.7341,0.0399
29,0.9896,0.9111,0.2373,0.2373,0.7498,0.7340,0.0211
