epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7551,0.7883,0.0898,0.0898,0.5037,0.2153,0.0091
01,0.9582,0.9150,0.1016,0.1016,0.6914,0.5925,0.0233
02,0.9842,0.8373,0.0686,0.0686,0.7211,0.6189,0.0228
03,0.9908,0.9385,0.1193,0.1193,0.7281,0.6288,0.0187
04,0.9955,0.9504,0.0877,0.0877,0.7250,0.6601,0.0162
05,0.9945,0.9373,0.0912,0.0912,0.7357,0.6972,0.0131
06,0.9953,0.8383,0.0832,0.0832,0.7406,0.7116,0.0116
07,0.9902,0.8727,0.0867,0.0867,0.7490,0.7104,0.0115
08,0.9812,0.9512,0.2189,0.2189,0.7264,0.6920,0.0110
09,0.9934,0.9693,0.1848,0.1848,0.7484,0.7141,0.0115
10,0.9965,0.9484,0.2137,0.2137,0.7475,0.7228,0.0096
11,0.9842,0.7230,0.0750,0.0750,0.7373,0.7164,0.0081
12,0.9836,0.9564,0.1045,0.1045,0.7393,0.7105,0.0085
13,0.9928,0.8779,0.0852,0.0852,0.7457,0.7317,0.0081
14,0.9936,0.9635,0.1387,0.1387,0.7383,0.7181,0.0088
15,0.9930,0.8455,0.1121,0.1121,0.7422,0.7404,0.0081
16,0.9830,0.8771,0.0404,0.0404,0.7404,0.7176,0.0091
17,0.9840,0.8678,0.1484,0.1484,0.7371,0.7119,0.0085
18,0.9820,0.9457,0.1613,0.1613,0.7268,0.7185,0.0086
19,0.9977,0.9633,0.1445,0.1445,0.7588,0.7508,0.0085
20,0.9963,0.8902,0.1133,0.1133,0.7492,0.7663,0.0073
21,0.9938,0.8707,0.0684,0.0684,0.7424,0.7501,0.0075
22,0.9857,0.9600,0.1545,0.1545,0.7479,0.7317,0.0064
23,0.9924,0.8041,0.1775,0.1775,0.7523,0.7478,0.0069
24,0.9916,0.9627,0.1520,0.1520,0.7533,0.7378,0.0069
25,0.9994,0.9648,0.1424,0.1424,0.7688,0.7669,0.0071
26,0.9994,0.9658,0.1408,0.1408,0.7799,0.7837,0.0062
27,0.9996,0.9695,0.1502,0.1502,0.7770,0.7839,0.0057
28,0.9996,0.9594,0.1307,0.1307,0.7766,0.7841,0.0050
29,0.9982,0.9705,0.1641,0.1641,0.7590,0.7735,0.0057
