epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7811,0.8977,0.0773,0.0773,0.2818,0.3484,0.0616
01,0.9488,0.9033,0.1652,0.1652,0.6521,0.6971,0.0768
02,0.9859,0.9525,0.2035,0.2035,0.7367,0.7331,0.0438
03,0.9941,0.8029,0.1740,0.1740,0.7422,0.7456,0.0287
04,0.9934,0.9385,0.1875,0.1875,0.7404,0.7361,0.0231
05,0.9941,0.8908,0.1598,0.1598,0.7523,0.7478,0.0191
06,0.9980,0.9576,0.2104,0.2104,0.7467,0.7439,0.0188
07,0.9938,0.7975,0.1463,0.1463,0.7492,0.7469,0.0115
08,0.9773,0.8721,0.1471,0.1471,0.7418,0.7309,0.0221
09,0.9836,0.7199,0.1498,0.1498,0.7492,0.7451,0.0206
10,0.9871,0.9342,0.2086,0.2086,0.7461,0.7432,0.0162
11,0.9898,0.8900,0.1537,0.1537,0.7471,0.7474,0.0140
12,0.9912,0.9596,0.2090,0.2090,0.7525,0.7526,0.0147
13,0.9994,0.9598,0.2041,0.2041,0.7555,0.7626,0.0104
14,0.9936,0.8590,0.1943,0.1943,0.7469,0.7533,0.0092
15,0.9930,0.9553,0.2031,0.2031,0.7418,0.7454,0.0149
16,0.9994,0.9637,0.2117,0.2117,0.7490,0.7530,0.0094
17,1.0000,0.9643,0.2145,0.2145,0.7568,0.7614,0.0069
18,1.0000,0.9652,0.2096,0.2096,0.7547,0.7661,0.0059
19,0.9969,0.8953,0.1951,0.1951,0.7457,0.7562,0.0053
20,0.9926,0.9514,0.2094,0.2094,0.7488,0.7500,0.0110
21,0.9982,0.9576,0.2059,0.2059,0.7537,0.7669,0.0074
22,1.0000,0.9521,0.2002,0.2002,0.7604,0.7680,0.0070
23,0.9988,0.9518,0.2000,0.2000,0.7535,0.7691,0.0064
24,1.0000,0.9586,0.1982,0.1982,0.7570,0.7685,0.0051
25,0.9969,0.8434,0.0910,0.0910,0.7506,0.7666,0.0045
26,0.9850,0.9590,0.2039,0.2039,0.7445,0.7512,0.0144
27,0.9990,0.9551,0.2027,0.2027,0.7586,0.7712,0.0094
28,0.9973,0.9588,0.2129,0.2129,0.7561,0.7713,0.0083
29,0.9943,0.9291,0.1850,0.1850,0.7498,0.7623,0.0075
