epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.2676,0.5246,0.0973,0.0973,0.1992,0.2879,0.0434
01,0.8088,0.8988,0.4473,0.4473,0.6879,0.7894,0.0929
02,0.9398,0.8646,0.3994,0.3994,0.7928,0.7901,0.0974
03,0.9662,0.6871,0.6850,0.6850,0.7844,0.7860,0.0739
04,0.9691,0.9369,0.6230,0.6230,0.7990,0.7966,0.0601
05,0.9922,0.9455,0.7258,0.7258,0.7971,0.7959,0.0421
06,0.9914,0.8922,0.6303,0.6303,0.7932,0.7928,0.0307
07,0.9783,0.8932,0.6494,0.6494,0.7951,0.7918,0.0382
08,0.9871,0.9227,0.6893,0.6893,0.7967,0.7945,0.0334
09,0.9855,0.9373,0.7156,0.7156,0.7984,0.7963,0.0272
10,0.9967,0.9238,0.6338,0.6338,0.8041,0.8022,0.0311
11,0.9865,0.7953,0.6398,0.6398,0.7936,0.7920,0.0234
12,0.9832,0.8961,0.5400,0.5400,0.7955,0.7945,0.0353
13,0.9883,0.9406,0.5826,0.5826,0.7965,0.7948,0.0247
14,0.9891,0.6100,0.1170,0.1170,0.8014,0.7982,0.0281
15,0.9656,0.7910,0.5600,0.5600,0.7834,0.7779,0.0550
16,0.9807,0.9203,0.6129,0.6129,0.7871,0.7767,0.0469
17,0.9932,0.9477,0.7312,0.7312,0.8018,0.7947,0.0255
18,0.9926,0.9162,0.7430,0.7430,0.7943,0.7915,0.0176
19,0.9906,0.9350,0.7328,0.7328,0.7953,0.7894,0.0272
20,0.9982,0.9480,0.7518,0.7518,0.8006,0.8000,0.0113
21,0.9992,0.9211,0.6994,0.6994,0.7984,0.7971,0.0129
22,0.9910,0.9266,0.7814,0.7814,0.7979,0.7945,0.0134
23,0.9939,0.9443,0.6949,0.6949,0.8018,0.7985,0.0141
24,0.9828,0.7381,0.3799,0.3799,0.7885,0.7857,0.0308
25,0.9535,0.9092,0.7430,0.7430,0.7922,0.7893,0.0319
26,0.9916,0.9398,0.7574,0.7574,0.7980,0.7936,0.0180
27,0.9963,0.8436,0.4680,0.4680,0.7930,0.7903,0.0092
28,0.9881,0.9057,0.6604,0.6604,0.7988,0.7985,0.0238
29,0.9869,0.9223,0.7387,0.7387,0.8020,0.8005,0.0169
