epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7693,0.8902,0.0631,0.0631,0.2812,0.3288,0.0071
01,0.9457,0.8125,0.1922,0.1922,0.6818,0.5840,0.0196
02,0.9809,0.8660,0.2102,0.2102,0.7357,0.6925,0.0200
03,0.9922,0.8791,0.1643,0.1643,0.7408,0.7361,0.0188
04,0.9893,0.8713,0.1861,0.1861,0.7412,0.7205,0.0162
05,0.9881,0.9072,0.1676,0.1676,0.7488,0.7290,0.0152
06,0.9951,0.9412,0.2166,0.2166,0.7488,0.7230,0.0143
07,0.9906,0.9133,0.1486,0.1486,0.7451,0.7323,0.0121
08,0.9889,0.7604,0.1527,0.1527,0.7500,0.7231,0.0116
09,0.9746,0.8486,0.1686,0.1686,0.7422,0.7309,0.0117
10,0.9865,0.8803,0.1705,0.1705,0.7479,0.7338,0.0108
11,0.9867,0.8758,0.1396,0.1396,0.7453,0.7346,0.0102
12,0.9898,0.9131,0.1824,0.1824,0.7508,0.7357,0.0103
13,0.9988,0.9334,0.1811,0.1811,0.7525,0.7431,0.0103
14,0.9883,0.8275,0.1795,0.1795,0.7428,0.7351,0.0094
15,0.9918,0.9391,0.2080,0.2080,0.7463,0.7320,0.0089
16,0.9969,0.9240,0.1951,0.1951,0.7424,0.7358,0.0084
17,0.9979,0.9432,0.2072,0.2072,0.7529,0.7485,0.0077
18,1.0000,0.9480,0.2012,0.2012,0.7539,0.7528,0.0070
19,1.0000,0.9199,0.2174,0.2174,0.7455,0.7441,0.0062
20,0.9990,0.8666,0.1619,0.1619,0.7537,0.7528,0.0063
21,0.9977,0.9490,0.2133,0.2133,0.7529,0.7580,0.0062
22,0.9998,0.9494,0.2018,0.2018,0.7602,0.7719,0.0062
23,0.9982,0.9490,0.2082,0.2082,0.7566,0.7705,0.0055
24,0.9998,0.9516,0.2059,0.2059,0.7592,0.7710,0.0048
25,0.9969,0.8949,0.1672,0.1672,0.7543,0.7713,0.0047
26,0.9867,0.9293,0.2090,0.2090,0.7535,0.7488,0.0056
27,0.9990,0.9334,0.1762,0.1762,0.7604,0.7664,0.0060
28,0.9939,0.9045,0.1895,0.1895,0.7670,0.7710,0.0062
29,0.9822,0.6484,0.3412,0.3412,0.7461,0.7435,0.0061
