epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.4461,0.4951,0.0674,0.0674,0.3713,0.2648,0.0446
01,0.8668,0.9176,0.0746,0.0746,0.6553,0.6267,0.0974
02,0.9609,0.9062,0.0572,0.0572,0.7078,0.6996,0.0806
03,0.9756,0.8672,0.0576,0.0576,0.7074,0.7057,0.0555
04,0.9762,0.9373,0.0672,0.0672,0.7043,0.7022,0.0430
05,0.9863,0.8604,0.0619,0.0619,0.7068,0.7065,0.0238
06,0.9811,0.9133,0.0623,0.0623,0.7078,0.7076,0.0371
07,0.9873,0.9479,0.0752,0.0752,0.7125,0.7135,0.0262
08,0.9965,0.9533,0.0852,0.0852,0.7039,0.7040,0.0157
09,0.9941,0.9258,0.0811,0.0811,0.7131,0.7133,0.0108
10,0.9936,0.9490,0.0854,0.0854,0.7109,0.7092,0.0152
11,0.9967,0.9445,0.0787,0.0787,0.7088,0.7087,0.0119
12,0.9965,0.9467,0.0859,0.0859,0.7127,0.7097,0.0169
13,0.9934,0.8801,0.0820,0.0820,0.7129,0.7111,0.0083
14,0.9877,0.9459,0.0914,0.0914,0.7113,0.7099,0.0229
15,0.9908,0.6164,0.0830,0.0830,0.7111,0.7126,0.0172
16,0.9678,0.4141,0.0578,0.0578,0.7057,0.6948,0.0491
17,0.9564,0.9469,0.0742,0.0742,0.7027,0.6979,0.0477
18,0.9930,0.9031,0.0840,0.0840,0.7168,0.7138,0.0229
19,0.9912,0.9531,0.0875,0.0875,0.7125,0.7068,0.0183
20,0.9971,0.9525,0.0893,0.0893,0.7143,0.7175,0.0096
21,0.9975,0.9547,0.0881,0.0881,0.7215,0.7250,0.0079
22,0.9912,0.8875,0.0725,0.0725,0.7234,0.7241,0.0057
23,0.9750,0.7533,0.0783,0.0783,0.7102,0.7105,0.0198
24,0.9693,0.9244,0.0605,0.0605,0.7074,0.7065,0.0364
25,0.9838,0.9043,0.0498,0.0498,0.7027,0.7079,0.0201
26,0.9818,0.9207,0.0486,0.0486,0.7125,0.7099,0.0208
27,0.9908,0.9523,0.0762,0.0762,0.7168,0.7160,0.0154
28,0.9967,0.9537,0.0750,0.0750,0.7221,0.7237,0.0076
29,0.9975,0.9553,0.0803,0.0803,0.7176,0.7226,0.0067
