epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5209,0.8596,0.2816,0.2816,0.3145,0.3223,0.0598
01,0.9490,0.8859,0.3227,0.3227,0.7662,0.7737,0.0834
02,0.9832,0.8543,0.5270,0.5270,0.7941,0.7934,0.0520
03,0.9822,0.6510,0.5902,0.5902,0.7865,0.7874,0.0385
04,0.9855,0.9504,0.6170,0.6170,0.7992,0.7961,0.0366
05,0.9990,0.9572,0.7012,0.7012,0.7982,0.7984,0.0199
06,1.0000,0.9547,0.6625,0.6625,0.7949,0.7942,0.0150
07,0.9961,0.8168,0.4793,0.4793,0.7953,0.7982,0.0142
08,0.9943,0.9563,0.6682,0.6682,0.7957,0.7955,0.0195
09,0.9992,0.9568,0.6742,0.6742,0.7988,0.7981,0.0124
10,0.9998,0.9549,0.6535,0.6535,0.8051,0.8058,0.0106
11,0.9904,0.7346,0.5209,0.5209,0.7955,0.7961,0.0086
12,0.9680,0.8945,0.6555,0.6555,0.7941,0.7953,0.0294
13,0.9871,0.9172,0.6682,0.6682,0.7963,0.7964,0.0202
14,0.9910,0.9387,0.6373,0.6373,0.8016,0.7967,0.0182
15,0.9912,0.6252,0.1420,0.1420,0.7936,0.7947,0.0171
16,0.9818,0.8871,0.6762,0.6762,0.7902,0.7858,0.0243
17,0.9973,0.9574,0.6854,0.6854,0.8064,0.8078,0.0156
18,0.9938,0.9086,0.6348,0.6348,0.7965,0.7979,0.0108
19,0.9852,0.9047,0.5623,0.5623,0.7912,0.7938,0.0249
20,0.9951,0.9592,0.7105,0.7105,0.8068,0.8040,0.0176
21,0.9928,0.9168,0.6133,0.6133,0.8059,0.8017,0.0107
22,0.9893,0.9576,0.7156,0.7156,0.8041,0.8005,0.0159
23,0.9996,0.9588,0.6939,0.6939,0.8098,0.8113,0.0089
24,0.9902,0.8197,0.2705,0.2705,0.7953,0.7914,0.0096
25,0.9750,0.8938,0.6025,0.6025,0.7969,0.7959,0.0198
26,0.9900,0.9482,0.6570,0.6570,0.7988,0.7996,0.0140
27,0.9979,0.9510,0.5842,0.5842,0.7947,0.7966,0.0101
28,0.9988,0.9559,0.6031,0.6031,0.8025,0.8090,0.0123
29,0.9996,0.9596,0.6893,0.6893,0.8043,0.8073,0.0095
