epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7703,0.8857,0.0623,0.0623,0.2822,0.3302,0.0037
01,0.9459,0.8689,0.1656,0.1656,0.6844,0.5687,0.0107
02,0.9816,0.8453,0.2172,0.2172,0.7350,0.6727,0.0121
03,0.9898,0.8998,0.1713,0.1713,0.7408,0.7308,0.0122
04,0.9904,0.8096,0.1906,0.1906,0.7389,0.7185,0.0111
05,0.9902,0.9123,0.1645,0.1645,0.7506,0.7241,0.0103
06,0.9969,0.9174,0.2072,0.2072,0.7494,0.7192,0.0104
07,0.9906,0.8582,0.1445,0.1445,0.7463,0.7299,0.0092
08,0.9826,0.7834,0.1371,0.1371,0.7379,0.7074,0.0086
09,0.9658,0.7500,0.1861,0.1861,0.7443,0.7182,0.0077
10,0.9701,0.8854,0.1543,0.1543,0.7312,0.7170,0.0078
11,0.9836,0.9104,0.1650,0.1650,0.7398,0.7197,0.0078
12,0.9934,0.9322,0.1924,0.1924,0.7477,0.7296,0.0077
13,0.9996,0.9355,0.1924,0.1924,0.7523,0.7476,0.0080
14,0.9957,0.9143,0.1975,0.1975,0.7436,0.7391,0.0076
15,0.9969,0.9381,0.2094,0.2094,0.7467,0.7445,0.0077
16,1.0000,0.9439,0.2188,0.2188,0.7449,0.7501,0.0071
17,0.9992,0.9451,0.2209,0.2209,0.7531,0.7605,0.0069
18,1.0000,0.9514,0.2215,0.2215,0.7541,0.7575,0.0063
19,0.9969,0.8148,0.2152,0.2152,0.7451,0.7517,0.0056
20,0.9875,0.7070,0.1211,0.1211,0.7457,0.7432,0.0055
21,0.9881,0.9469,0.2061,0.2061,0.7492,0.7448,0.0051
22,0.9998,0.9354,0.1887,0.1887,0.7605,0.7620,0.0056
23,0.9932,0.9463,0.1941,0.1941,0.7508,0.7543,0.0057
24,0.9994,0.9475,0.1969,0.1969,0.7566,0.7577,0.0051
25,1.0000,0.9404,0.1959,0.1959,0.7561,0.7573,0.0048
26,0.9979,0.9404,0.1854,0.1854,0.7477,0.7463,0.0049
27,0.9992,0.9463,0.1879,0.1879,0.7588,0.7638,0.0051
28,0.9967,0.9016,0.1926,0.1926,0.7557,0.7706,0.0049
29,0.9834,0.9248,0.1752,0.1752,0.7541,0.7458,0.0053
