epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5480,0.8619,0.2357,0.2357,0.3500,0.3265,0.0118
01,0.9566,0.9135,0.3166,0.3166,0.7557,0.7488,0.0325
02,0.9818,0.8496,0.4154,0.4154,0.7937,0.7844,0.0300
03,0.9893,0.7156,0.4936,0.4936,0.7844,0.7809,0.0240
04,0.9893,0.9445,0.4613,0.4613,0.7949,0.7898,0.0218
05,1.0000,0.9504,0.6107,0.6107,0.7988,0.7946,0.0176
06,1.0000,0.9492,0.5633,0.5633,0.7943,0.7969,0.0134
07,0.9959,0.7529,0.3051,0.3051,0.7963,0.8021,0.0123
08,0.9914,0.8521,0.4906,0.4906,0.7939,0.7930,0.0144
09,0.9881,0.9295,0.5891,0.5891,0.7955,0.7896,0.0133
10,0.9971,0.9475,0.5352,0.5352,0.8053,0.8052,0.0113
11,0.9902,0.6609,0.2961,0.2961,0.7939,0.7992,0.0103
12,0.9785,0.9189,0.6309,0.6309,0.7912,0.7905,0.0142
13,0.9949,0.9504,0.6350,0.6350,0.7973,0.8009,0.0103
14,0.9967,0.8451,0.4262,0.4262,0.8035,0.8055,0.0079
15,0.9846,0.4959,0.1469,0.1469,0.7904,0.7912,0.0099
16,0.9734,0.8590,0.3916,0.3916,0.7838,0.7847,0.0117
17,0.9930,0.9455,0.4934,0.4934,0.8063,0.8080,0.0101
18,0.9926,0.8457,0.6012,0.6012,0.7986,0.8075,0.0088
19,0.9816,0.8547,0.5006,0.5006,0.7934,0.7822,0.0100
20,0.9869,0.9355,0.4686,0.4686,0.8002,0.7967,0.0092
21,0.9930,0.8893,0.6264,0.6264,0.8025,0.8061,0.0093
22,0.9900,0.9355,0.4920,0.4920,0.7984,0.7947,0.0082
23,0.9910,0.8859,0.4293,0.4293,0.8021,0.8117,0.0078
24,0.9793,0.8240,0.2354,0.2354,0.7906,0.8024,0.0086
25,0.9699,0.8715,0.2973,0.2973,0.7980,0.8035,0.0086
26,0.9873,0.9352,0.4805,0.4805,0.8006,0.8071,0.0084
27,0.9994,0.9494,0.4566,0.4566,0.7994,0.8151,0.0078
28,0.9996,0.9518,0.4988,0.4988,0.8166,0.8259,0.0075
29,0.9969,0.9389,0.5453,0.5453,0.8160,0.8323,0.0065
