epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.2861,0.4598,0.0617,0.0617,0.3545,0.2641,0.0462
01,0.6680,0.6902,0.0732,0.0732,0.5682,0.6784,0.0940
02,0.8916,0.8668,0.0635,0.0635,0.7037,0.7015,0.1007
03,0.9467,0.8824,0.0482,0.0482,0.7039,0.6999,0.0918
04,0.9635,0.9285,0.0566,0.0566,0.7035,0.7011,0.0576
05,0.9814,0.9029,0.0424,0.0424,0.7053,0.7050,0.0329
06,0.9785,0.9314,0.0523,0.0523,0.7074,0.7064,0.0380
07,0.9916,0.9387,0.0637,0.0637,0.7117,0.7109,0.0232
08,0.9953,0.9330,0.0717,0.0717,0.7033,0.7019,0.0197
09,0.9875,0.8932,0.0686,0.0686,0.7119,0.7100,0.0235
10,0.9807,0.9363,0.0766,0.0766,0.7066,0.7022,0.0323
11,0.9924,0.9195,0.0771,0.0771,0.7063,0.7070,0.0139
12,0.9924,0.9072,0.0631,0.0631,0.7063,0.7059,0.0336
13,0.9908,0.8178,0.0404,0.0404,0.7115,0.7105,0.0182
14,0.9738,0.9145,0.0803,0.0803,0.7078,0.7064,0.0260
15,0.9830,0.8076,0.0699,0.0699,0.7088,0.7128,0.0290
16,0.9639,0.8121,0.0348,0.0348,0.6977,0.6916,0.0484
17,0.9652,0.9049,0.0766,0.0766,0.7076,0.7043,0.0355
18,0.9914,0.9299,0.0711,0.0711,0.7160,0.7084,0.0189
19,0.9922,0.9428,0.0838,0.0838,0.7223,0.7168,0.0157
20,0.9963,0.9389,0.0805,0.0805,0.7205,0.7182,0.0112
21,0.9967,0.9437,0.0805,0.0805,0.7244,0.7250,0.0082
22,0.9908,0.8422,0.0742,0.0742,0.7248,0.7313,0.0053
23,0.9713,0.8301,0.0889,0.0889,0.7066,0.7139,0.0187
24,0.9752,0.9117,0.0650,0.0650,0.7061,0.7050,0.0365
25,0.9834,0.9379,0.0803,0.0803,0.7094,0.7106,0.0178
26,0.9943,0.9336,0.0793,0.0793,0.7174,0.7177,0.0102
27,0.9953,0.9420,0.0828,0.0828,0.7188,0.7274,0.0080
28,0.9973,0.9451,0.0842,0.0842,0.7223,0.7359,0.0059
