epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6625,0.8822,0.2594,0.2594,0.2184,0.4095,0.0313
01,0.9461,0.9254,0.2213,0.2213,0.7814,0.7618,0.0560
02,0.9910,0.9232,0.2191,0.2191,0.7889,0.7833,0.0373
03,0.9979,0.8996,0.2346,0.2346,0.7951,0.7930,0.0256
04,0.9957,0.9496,0.2275,0.2275,0.8027,0.7997,0.0214
05,0.9994,0.9416,0.2275,0.2275,0.8063,0.8096,0.0134
06,0.9984,0.9430,0.2463,0.2463,0.8121,0.8192,0.0112
07,0.9961,0.9469,0.2445,0.2445,0.8031,0.8104,0.0109
08,0.9992,0.9531,0.2541,0.2541,0.8098,0.8222,0.0080
09,0.9994,0.9437,0.2307,0.2307,0.8105,0.8256,0.0066
10,0.9920,0.6535,0.5930,0.5930,0.8020,0.8115,0.0070
11,0.9768,0.7547,0.4346,0.4346,0.7990,0.7914,0.0130
12,0.9730,0.9391,0.2641,0.2641,0.8039,0.8049,0.0128
13,0.9961,0.9521,0.2600,0.2600,0.8080,0.8202,0.0091
14,0.9986,0.9527,0.2768,0.2768,0.8061,0.8188,0.0074
15,0.9996,0.9375,0.2447,0.2447,0.8115,0.8298,0.0058
16,0.9969,0.9396,0.2535,0.2535,0.8107,0.8271,0.0066
17,0.9977,0.9506,0.2750,0.2750,0.8156,0.8329,0.0063
18,0.9998,0.9547,0.2650,0.2650,0.8139,0.8336,0.0051
19,1.0000,0.9518,0.2752,0.2752,0.8150,0.8378,0.0044
20,0.9982,0.9355,0.2795,0.2795,0.8100,0.8306,0.0049
21,0.9977,0.9209,0.2717,0.2717,0.8131,0.8320,0.0054
22,0.9941,0.9570,0.3354,0.3354,0.8113,0.8228,0.0074
23,0.9998,0.9576,0.2713,0.2713,0.8201,0.8373,0.0052
24,0.9938,0.7910,0.2969,0.2969,0.8146,0.8376,0.0041
25,0.9805,0.9443,0.2545,0.2545,0.8072,0.8163,0.0087
26,0.9986,0.8283,0.8609,0.8609,0.8164,0.8305,0.0066
27,0.9938,0.9238,0.5906,0.5906,0.8090,0.8210,0.0131
28,0.9908,0.8879,0.1729,0.1729,0.7980,0.8174,0.0094
