epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.4266,0.7809,0.0162,0.0162,0.4740,0.1059,0.0566
01,0.8164,0.8289,0.0273,0.0273,0.5988,0.6372,0.1092
02,0.9383,0.7156,0.0719,0.0719,0.6834,0.6896,0.1081
03,0.9752,0.9598,0.2395,0.2395,0.7090,0.7194,0.0733
04,0.9920,0.9598,0.2281,0.2281,0.7289,0.7248,0.0450
05,0.9943,0.9625,0.2141,0.2141,0.7357,0.7305,0.0348
06,0.9895,0.9355,0.2154,0.2154,0.7416,0.7458,0.0254
07,0.9910,0.9252,0.2004,0.2004,0.7455,0.7420,0.0362
08,0.9861,0.9184,0.2580,0.2580,0.7303,0.7330,0.0318
09,0.9895,0.9719,0.2492,0.2492,0.7439,0.7456,0.0457
10,0.9930,0.9437,0.2902,0.2902,0.7357,0.7399,0.0154
11,0.9816,0.9488,0.2078,0.2078,0.7309,0.7362,0.0268
12,0.9902,0.9717,0.2195,0.2195,0.7420,0.7456,0.0222
13,0.9975,0.9408,0.1645,0.1645,0.7410,0.7399,0.0136
14,0.9902,0.8076,0.1139,0.1139,0.7332,0.7342,0.0178
15,0.9697,0.9133,0.2168,0.2168,0.7242,0.7136,0.0457
16,0.9900,0.8402,0.2262,0.2262,0.7434,0.7361,0.0330
17,0.9840,0.8818,0.2070,0.2070,0.7369,0.7466,0.0309
18,0.9854,0.9711,0.2771,0.2771,0.7459,0.7353,0.0288
19,0.9986,0.9707,0.2568,0.2568,0.7574,0.7609,0.0130
20,0.9996,0.9623,0.2656,0.2656,0.7557,0.7574,0.0096
21,0.9953,0.9301,0.1551,0.1551,0.7521,0.7485,0.0232
22,0.9887,0.9617,0.2387,0.2387,0.7613,0.7507,0.0242
23,0.9912,0.7381,0.2373,0.2373,0.7586,0.7543,0.0201
24,0.9916,0.9717,0.2590,0.2590,0.7475,0.7546,0.0239
25,0.9996,0.9717,0.2502,0.2502,0.7508,0.7575,0.0090
26,0.9996,0.9666,0.2404,0.2404,0.7664,0.7692,0.0074
27,0.9996,0.9674,0.2609,0.2609,0.7596,0.7679,0.0071
28,0.9994,0.9727,0.2465,0.2465,0.7533,0.7635,0.0067
29,0.9996,0.9689,0.2805,0.2805,0.7602,0.7701,0.0067
