epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.2771,0.4229,0.1973,0.1973,0.0113,0.1028,0.0416
01,0.5727,0.8334,0.2074,0.2074,0.5621,0.5942,0.0672
02,0.8857,0.6574,0.1365,0.1365,0.6992,0.7602,0.0914
03,0.9279,0.5734,0.2488,0.2488,0.7672,0.7693,0.0897
04,0.9479,0.9314,0.3049,0.3049,0.7766,0.7755,0.0674
05,0.9740,0.9199,0.2904,0.2904,0.7756,0.7748,0.0366
06,0.9859,0.9186,0.3008,0.3008,0.7801,0.7793,0.0303
07,0.9883,0.8652,0.2812,0.2812,0.7736,0.7730,0.0319
08,0.9742,0.8809,0.3135,0.3135,0.7785,0.7761,0.0424
09,0.9781,0.7992,0.2127,0.2127,0.7764,0.7754,0.0705
10,0.9570,0.9160,0.3252,0.3252,0.7668,0.7621,0.0598
11,0.9842,0.7814,0.2350,0.2350,0.7785,0.7750,0.0543
12,0.9609,0.9268,0.3180,0.3180,0.7684,0.7608,0.0566
13,0.9936,0.9344,0.3338,0.3338,0.7863,0.7830,0.0166
14,0.9926,0.9309,0.3498,0.3498,0.7781,0.7760,0.0144
15,0.9924,0.9000,0.2910,0.2910,0.7848,0.7811,0.0128
16,0.9898,0.9254,0.3127,0.3127,0.7768,0.7785,0.0217
17,0.9863,0.8195,0.3354,0.3354,0.7781,0.7780,0.0142
18,0.9799,0.9180,0.2912,0.2912,0.7799,0.7763,0.0306
19,0.9850,0.9318,0.3303,0.3303,0.7719,0.7687,0.0267
20,0.9936,0.9402,0.3590,0.3590,0.7846,0.7831,0.0151
21,0.9965,0.9395,0.3455,0.3455,0.7814,0.7807,0.0091
22,0.9930,0.8525,0.3463,0.3463,0.7734,0.7750,0.0090
23,0.9867,0.9381,0.3412,0.3412,0.7789,0.7755,0.0229
24,0.9922,0.8404,0.3383,0.3383,0.7791,0.7822,0.0097
25,0.9824,0.9111,0.3160,0.3160,0.7828,0.7784,0.0266
26,0.9916,0.9436,0.3508,0.3508,0.7863,0.7896,0.0202
27,0.9967,0.9365,0.3240,0.3240,0.7828,0.7935,0.0098
28,0.9947,0.9402,0.3723,0.3723,0.7861,0.7944,0.0086
29,0.9959,0.9334,0.3580,0.3580,0.7865,0.8007,0.0051
