epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6650,0.8246,0.0607,0.0607,0.2951,0.2670,0.0684
01,0.8727,0.8766,0.0635,0.0635,0.6000,0.6676,0.0944
02,0.9398,0.9434,0.0684,0.0684,0.6818,0.6913,0.0696
03,0.9803,0.9619,0.1396,0.1396,0.6984,0.7034,0.0478
04,0.9910,0.9609,0.0984,0.0984,0.7168,0.7120,0.0295
05,0.9977,0.9604,0.1361,0.1361,0.7178,0.7188,0.0231
06,0.9955,0.9201,0.1064,0.1064,0.7193,0.7299,0.0199
07,0.9963,0.9678,0.1486,0.1486,0.7162,0.7162,0.0292
08,0.9955,0.8500,0.0816,0.0816,0.7213,0.7306,0.0300
09,0.9746,0.9520,0.1598,0.1598,0.7115,0.7145,0.0476
10,0.9855,0.9301,0.3273,0.3273,0.7201,0.7213,0.0275
11,0.9932,0.5152,0.0297,0.0297,0.7051,0.7165,0.0292
12,0.9846,0.8695,0.1756,0.1756,0.7143,0.7187,0.0369
13,0.9900,0.9301,0.1258,0.1258,0.7088,0.7229,0.0293
14,0.9965,0.9619,0.1793,0.1793,0.7217,0.7346,0.0255
15,0.9980,0.9377,0.1365,0.1365,0.7205,0.7421,0.0193
16,0.9986,0.9691,0.1293,0.1293,0.7191,0.7488,0.0151
17,0.9994,0.9729,0.1639,0.1639,0.7260,0.7475,0.0077
18,0.9998,0.9637,0.2160,0.2160,0.7156,0.7430,0.0070
19,0.9965,0.9686,0.1430,0.1430,0.7363,0.7499,0.0151
20,0.9982,0.9748,0.1295,0.1295,0.7295,0.7533,0.0104
21,0.9967,0.6775,0.1283,0.1283,0.7258,0.7535,0.0064
22,0.9967,0.9703,0.1754,0.1754,0.7186,0.7531,0.0182
23,0.9936,0.8525,0.1750,0.1750,0.7184,0.7496,0.0105
24,0.9891,0.9697,0.1621,0.1621,0.7145,0.7356,0.0256
25,0.9965,0.9498,0.0998,0.0998,0.7125,0.7443,0.0097
26,0.9951,0.9723,0.1363,0.1363,0.7189,0.7496,0.0127
27,0.9998,0.9496,0.1387,0.1387,0.7189,0.7604,0.0069
28,0.9986,0.9717,0.1602,0.1602,0.7303,0.7674,0.0084
29,0.9998,0.7957,0.1090,0.1090,0.7227,0.7562,0.0076
