epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.1795,0.3363,0.0883,0.0883,0.1154,0.1593,0.0509
01,0.3549,0.3297,0.1094,0.1094,0.4158,0.5730,0.0466
02,0.4809,0.6654,0.0705,0.0705,0.5840,0.6755,0.0844
03,0.7725,0.8305,0.1709,0.1709,0.7551,0.7651,0.1064
04,0.8914,0.8402,0.1811,0.1811,0.7803,0.7776,0.0849
05,0.9182,0.8439,0.2379,0.2379,0.7836,0.7792,0.0685
06,0.9258,0.8650,0.2422,0.2422,0.7910,0.7860,0.0523
07,0.9492,0.8719,0.2521,0.2521,0.7832,0.7758,0.0427
08,0.9656,0.8984,0.2924,0.2924,0.7975,0.7988,0.0407
09,0.9828,0.9187,0.3713,0.3713,0.8055,0.8123,0.0253
10,0.9805,0.6738,0.7428,0.7428,0.7994,0.8113,0.0763
11,0.9115,0.8711,0.4619,0.4619,0.7828,0.7750,0.1102
12,0.9752,0.9062,0.7730,0.7730,0.8051,0.8054,0.0338
13,0.9928,0.9314,0.8424,0.8424,0.8057,0.8130,0.0208
14,0.9936,0.9324,0.8713,0.8713,0.8033,0.8069,0.0156
15,0.9975,0.9313,0.8541,0.8541,0.8098,0.8161,0.0112
16,0.9879,0.9008,0.8445,0.8445,0.8080,0.8135,0.0220
17,0.9896,0.9344,0.8656,0.8656,0.8096,0.8119,0.0175
18,0.9977,0.9316,0.8805,0.8805,0.8119,0.8230,0.0096
19,0.9893,0.8713,0.8201,0.8201,0.8121,0.8199,0.0094
20,0.9723,0.9045,0.8621,0.8621,0.8023,0.8058,0.0305
21,0.9920,0.9141,0.8215,0.8215,0.8059,0.8104,0.0214
22,0.9891,0.8889,0.8318,0.8318,0.8066,0.8174,0.0143
23,0.9938,0.9338,0.8914,0.8914,0.8066,0.8112,0.0371
24,0.9951,0.8887,0.8656,0.8656,0.8063,0.8156,0.0078
25,0.9941,0.9002,0.8000,0.8000,0.8057,0.8131,0.0284
26,0.9877,0.9283,0.8891,0.8891,0.8074,0.8096,0.0198
27,0.9977,0.9273,0.8566,0.8566,0.8092,0.8174,0.0118
28,0.9957,0.9049,0.8303,0.8303,0.8033,0.8128,0.0115
29,0.9904,0.9305,0.8123,0.8123,0.8020,0.8117,0.0235
