epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.3025,0.6016,0.2744,0.2744,0.2408,0.1996,0.0473
01,0.8059,0.8625,0.4156,0.4156,0.6209,0.7782,0.1266
02,0.9338,0.9162,0.6066,0.6066,0.7711,0.7964,0.1075
03,0.9752,0.9590,0.6803,0.6803,0.8014,0.8045,0.0595
04,0.9900,0.7385,0.5428,0.5428,0.8029,0.8000,0.0824
05,0.9740,0.9584,0.6967,0.6967,0.7900,0.7913,0.0754
06,0.9959,0.9477,0.6771,0.6771,0.8029,0.8021,0.0379
07,0.9912,0.7736,0.5645,0.5645,0.7947,0.7941,0.0313
08,0.9871,0.9379,0.6545,0.6545,0.7959,0.7948,0.0392
09,0.9895,0.8008,0.5967,0.5967,0.7961,0.7952,0.0367
10,0.9793,0.9518,0.6545,0.6545,0.8027,0.7998,0.0504
11,0.9971,0.9604,0.6734,0.6734,0.8082,0.8066,0.0232
12,0.9920,0.9182,0.4951,0.4951,0.7963,0.7967,0.0224
13,0.9812,0.9227,0.6699,0.6699,0.8031,0.8020,0.0368
14,0.9834,0.8986,0.5891,0.5891,0.8000,0.8004,0.0292
15,0.9834,0.9096,0.6025,0.6025,0.7881,0.7884,0.0369
16,0.9908,0.9437,0.6775,0.6775,0.8008,0.8049,0.0220
17,0.9957,0.9566,0.6926,0.6926,0.8076,0.8091,0.0167
18,0.9990,0.9508,0.6129,0.6129,0.8023,0.8063,0.0106
19,0.9955,0.9137,0.7057,0.7057,0.8053,0.8084,0.0085
20,0.9963,0.9537,0.7078,0.7078,0.8043,0.8074,0.0135
21,0.9898,0.6412,0.4836,0.4836,0.7996,0.8025,0.0100
22,0.9650,0.6137,0.4639,0.4639,0.7967,0.7952,0.0550
23,0.9566,0.8887,0.6611,0.6611,0.8002,0.7982,0.0397
24,0.9795,0.8279,0.4820,0.4820,0.7953,0.7932,0.0262
25,0.9857,0.9496,0.6662,0.6662,0.7961,0.7945,0.0252
26,0.9988,0.9578,0.6289,0.6289,0.7990,0.8020,0.0116
27,0.9955,0.9437,0.5898,0.5898,0.7980,0.7989,0.0128
28,0.9975,0.9568,0.6135,0.6135,0.8037,0.8039,0.0152
29,0.9961,0.9441,0.6725,0.6725,0.7934,0.7948,0.0099
