epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6850,0.8979,0.0555,0.0555,0.2990,0.2997,0.0686
01,0.9504,0.9180,0.1131,0.1131,0.5293,0.7113,0.0720
02,0.9768,0.8457,0.0666,0.0666,0.7268,0.7275,0.0447
03,0.9863,0.9201,0.1047,0.1047,0.7498,0.7345,0.0377
04,0.9879,0.6883,0.1068,0.1068,0.7518,0.7472,0.0305
05,0.9891,0.9715,0.1857,0.1857,0.7645,0.7621,0.0287
06,0.9996,0.9748,0.1877,0.1877,0.7533,0.7582,0.0164
07,0.9963,0.9205,0.1102,0.1102,0.7477,0.7563,0.0154
08,0.9941,0.9779,0.1795,0.1795,0.7523,0.7491,0.0258
09,0.9934,0.8951,0.1576,0.1576,0.7627,0.7650,0.0150
10,0.9887,0.9309,0.1822,0.1822,0.7562,0.7549,0.0242
11,0.9932,0.9770,0.2365,0.2365,0.7551,0.7515,0.0246
12,0.9992,0.9770,0.1967,0.1967,0.7613,0.7642,0.0135
13,0.9965,0.9217,0.1289,0.1289,0.7658,0.7751,0.0098
14,0.9902,0.9744,0.2121,0.2121,0.7650,0.7691,0.0159
15,0.9967,0.9615,0.1629,0.1629,0.7596,0.7702,0.0090
16,0.9924,0.7920,0.1428,0.1428,0.7707,0.7761,0.0151
17,0.9951,0.9707,0.2135,0.2135,0.7654,0.7675,0.0234
18,0.9984,0.9660,0.2697,0.2697,0.7559,0.7721,0.0133
19,0.9955,0.9713,0.2705,0.2705,0.7523,0.7708,0.0138
20,0.9996,0.9740,0.2049,0.2049,0.7703,0.7974,0.0085
21,0.9934,0.8961,0.2271,0.2271,0.7635,0.7876,0.0082
22,0.9918,0.9771,0.2576,0.2576,0.7678,0.7709,0.0215
23,0.9998,0.9768,0.2564,0.2564,0.7666,0.7835,0.0088
24,0.9998,0.9732,0.2654,0.2654,0.7715,0.7913,0.0106
25,0.9965,0.9273,0.2777,0.2777,0.7641,0.7927,0.0098
26,0.9893,0.8965,0.1941,0.1941,0.7615,0.7771,0.0179
27,0.9961,0.9732,0.2402,0.2402,0.7709,0.7848,0.0147
28,0.9996,0.9693,0.2295,0.2295,0.7711,0.7903,0.0068
29,0.9930,0.9195,0.1621,0.1621,0.7615,0.7845,0.0066
