epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7127,0.8730,0.2365,0.2365,0.1572,0.3467,0.0028
01,0.9584,0.9209,0.2244,0.2244,0.7670,0.7019,0.0079
02,0.9895,0.8930,0.1980,0.1980,0.7793,0.7485,0.0092
03,0.9906,0.8043,0.1842,0.1842,0.7773,0.7643,0.0087
04,0.9824,0.9209,0.2689,0.2689,0.7795,0.7652,0.0080
05,0.9959,0.8447,0.2252,0.2252,0.7779,0.7706,0.0080
06,0.9883,0.9414,0.2893,0.2893,0.7797,0.7674,0.0069
07,0.9998,0.9098,0.2486,0.2486,0.7781,0.7688,0.0070
08,0.9918,0.7932,0.1908,0.1908,0.7842,0.7733,0.0063
09,0.9869,0.8377,0.1975,0.1975,0.7686,0.7575,0.0063
10,0.9873,0.8918,0.2035,0.2035,0.7744,0.7558,0.0061
11,0.9865,0.7379,0.2461,0.2461,0.7838,0.7626,0.0060
12,0.9898,0.9320,0.2498,0.2498,0.7760,0.7587,0.0058
13,0.9992,0.9127,0.2654,0.2654,0.7871,0.7852,0.0062
14,0.9955,0.9418,0.2557,0.2557,0.7785,0.7761,0.0058
15,0.9967,0.8611,0.3242,0.3242,0.7887,0.7870,0.0057
16,0.9895,0.9367,0.2574,0.2574,0.7795,0.7677,0.0052
17,0.9938,0.5682,0.1527,0.1527,0.7881,0.7754,0.0053
18,0.9838,0.9395,0.2506,0.2506,0.7771,0.7734,0.0054
19,0.9924,0.8689,0.2330,0.2330,0.7781,0.7823,0.0054
20,0.9908,0.9389,0.2613,0.2613,0.7885,0.7847,0.0049
21,0.9992,0.9451,0.2518,0.2518,0.7908,0.7901,0.0051
22,0.9938,0.7900,0.2410,0.2410,0.7816,0.7875,0.0046
23,0.9824,0.9328,0.2982,0.2982,0.7766,0.7714,0.0042
24,0.9996,0.9424,0.3063,0.3063,0.7896,0.7949,0.0045
25,0.9998,0.9371,0.3016,0.3016,0.7928,0.7928,0.0050
26,1.0000,0.9453,0.2939,0.2939,0.7984,0.8032,0.0048
27,1.0000,0.9395,0.2865,0.2865,0.7961,0.8056,0.0044
28,0.9988,0.9320,0.2967,0.2967,0.7959,0.8058,0.0041
29,0.9967,0.9295,0.2428,0.2428,0.7988,0.8110,0.0042
