epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7166,0.8430,0.0711,0.0711,0.2359,0.3686,0.0637
01,0.8959,0.8848,0.1004,0.1004,0.6396,0.7218,0.1300
02,0.9563,0.9418,0.1982,0.1982,0.7340,0.7317,0.0823
03,0.9902,0.8799,0.1762,0.1762,0.7451,0.7451,0.0539
04,0.9965,0.9531,0.1904,0.1904,0.7408,0.7464,0.0558
05,0.9818,0.9139,0.1721,0.1721,0.7525,0.7532,0.0374
06,0.9957,0.9592,0.1998,0.1998,0.7469,0.7470,0.0357
07,0.9938,0.7926,0.1287,0.1287,0.7520,0.7463,0.0296
08,0.9750,0.9193,0.1908,0.1908,0.7447,0.7416,0.0443
09,0.9842,0.9260,0.1867,0.1867,0.7494,0.7479,0.0427
10,0.9846,0.9238,0.1771,0.1771,0.7418,0.7386,0.0280
11,0.9854,0.9256,0.1826,0.1826,0.7400,0.7419,0.0263
12,0.9867,0.9465,0.1791,0.1791,0.7480,0.7476,0.0254
13,0.9967,0.9463,0.1814,0.1814,0.7553,0.7562,0.0251
14,0.9898,0.8922,0.1836,0.1836,0.7465,0.7491,0.0165
15,0.9951,0.9623,0.2111,0.2111,0.7465,0.7447,0.0214
16,0.9998,0.9609,0.2107,0.2107,0.7445,0.7464,0.0134
17,0.9998,0.9643,0.2141,0.2141,0.7594,0.7598,0.0085
18,1.0000,0.9641,0.2129,0.2129,0.7533,0.7552,0.0064
19,0.9969,0.8496,0.1895,0.1895,0.7469,0.7463,0.0075
20,0.9840,0.9389,0.1912,0.1912,0.7451,0.7379,0.0246
21,0.9932,0.9568,0.2070,0.2070,0.7533,0.7560,0.0165
22,0.9992,0.9580,0.2100,0.2100,0.7592,0.7595,0.0138
23,0.9992,0.9564,0.2090,0.2090,0.7520,0.7607,0.0082
24,0.9998,0.9592,0.2107,0.2107,0.7555,0.7574,0.0068
25,0.9969,0.9238,0.1482,0.1482,0.7496,0.7522,0.0063
26,0.9947,0.9502,0.2109,0.2109,0.7473,0.7468,0.0131
27,0.9982,0.9535,0.1963,0.1963,0.7504,0.7568,0.0125
28,0.9947,0.9430,0.1975,0.1975,0.7594,0.7617,0.0098
