epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6174,0.8508,0.0371,0.0371,0.4959,0.1590,0.0624
01,0.9285,0.8924,0.0686,0.0686,0.6607,0.6750,0.0974
02,0.9723,0.7092,0.0586,0.0586,0.6937,0.6876,0.0621
03,0.9875,0.9645,0.2322,0.2322,0.7271,0.6992,0.0514
04,0.9918,0.9521,0.2176,0.2176,0.7293,0.7010,0.0325
05,0.9953,0.9615,0.1986,0.1986,0.7354,0.7105,0.0276
06,0.9885,0.9412,0.1842,0.1842,0.7404,0.7240,0.0219
07,0.9918,0.9689,0.2178,0.2178,0.7475,0.7271,0.0285
08,0.9855,0.7627,0.1646,0.1646,0.7326,0.7235,0.0218
09,0.9871,0.9738,0.1969,0.1969,0.7387,0.7312,0.0406
10,0.9941,0.9344,0.2291,0.2291,0.7369,0.7344,0.0144
11,0.9824,0.9062,0.1539,0.1539,0.7254,0.7298,0.0268
12,0.9891,0.9701,0.1998,0.1998,0.7434,0.7334,0.0231
13,0.9990,0.9600,0.1742,0.1742,0.7410,0.7354,0.0128
14,0.9959,0.8484,0.1553,0.1553,0.7334,0.7381,0.0122
15,0.9750,0.9500,0.1885,0.1885,0.7258,0.7263,0.0283
16,0.9865,0.7775,0.1465,0.1465,0.7334,0.7301,0.0311
17,0.9734,0.9398,0.1781,0.1781,0.7232,0.7062,0.0411
18,0.9902,0.9686,0.2412,0.2412,0.7436,0.7433,0.0242
19,0.9994,0.9723,0.2359,0.2359,0.7490,0.7571,0.0126
20,0.9965,0.9674,0.2289,0.2289,0.7418,0.7588,0.0091
21,0.9932,0.7982,0.1516,0.1516,0.7391,0.7503,0.0114
22,0.9877,0.9570,0.2281,0.2281,0.7475,0.7488,0.0208
23,0.9920,0.9041,0.2160,0.2160,0.7447,0.7441,0.0199
24,0.9910,0.9576,0.2328,0.2328,0.7418,0.7527,0.0170
25,0.9994,0.9691,0.1875,0.1875,0.7432,0.7559,0.0135
26,0.9980,0.9727,0.2266,0.2266,0.7525,0.7553,0.0108
27,0.9996,0.9721,0.2488,0.2488,0.7500,0.7609,0.0075
28,0.9996,0.9756,0.2281,0.2281,0.7471,0.7588,0.0060
29,0.9996,0.9723,0.2584,0.2584,0.7461,0.7650,0.0058
