epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7189,0.8738,0.0689,0.0689,0.3057,0.2230,0.0162
01,0.9525,0.9490,0.1980,0.1980,0.5512,0.6370,0.0345
02,0.9811,0.7205,0.1148,0.1148,0.7328,0.7151,0.0288
03,0.9914,0.9744,0.2467,0.2467,0.7455,0.7188,0.0221
04,0.9980,0.9752,0.2129,0.2129,0.7557,0.7348,0.0159
05,0.9998,0.9783,0.2424,0.2424,0.7621,0.7573,0.0131
06,0.9998,0.9744,0.2490,0.2490,0.7570,0.7545,0.0102
07,0.9971,0.8305,0.1965,0.1965,0.7436,0.7459,0.0107
08,0.9900,0.9750,0.2350,0.2350,0.7441,0.7414,0.0133
09,0.9967,0.7928,0.0686,0.0686,0.7535,0.7570,0.0093
10,0.9891,0.9627,0.2404,0.2404,0.7523,0.7277,0.0128
11,0.9996,0.9680,0.1809,0.1809,0.7678,0.7618,0.0097
12,0.9996,0.9729,0.1834,0.1834,0.7660,0.7711,0.0075
13,0.9998,0.9680,0.1449,0.1449,0.7746,0.7889,0.0058
14,0.9979,0.9705,0.2369,0.2369,0.7648,0.7777,0.0061
15,0.9998,0.9432,0.1297,0.1297,0.7598,0.7858,0.0050
16,0.9945,0.6410,0.1422,0.1422,0.7684,0.7829,0.0066
17,0.9812,0.9547,0.2330,0.2330,0.7535,0.7486,0.0093
18,0.9941,0.9646,0.2123,0.2123,0.7619,0.7731,0.0076
19,0.9977,0.9746,0.2359,0.2359,0.7656,0.7853,0.0067
20,0.9990,0.9732,0.2365,0.2365,0.7725,0.8023,0.0057
21,0.9902,0.6605,0.1273,0.1273,0.7785,0.7985,0.0054
22,0.9738,0.9594,0.2172,0.2172,0.7637,0.7622,0.0089
23,0.9928,0.9629,0.2162,0.2162,0.7719,0.7777,0.0074
24,0.9947,0.8836,0.1854,0.1854,0.7777,0.7947,0.0064
25,0.9873,0.6725,0.2455,0.2455,0.7742,0.7973,0.0073
26,0.9688,0.6820,0.1439,0.1439,0.7566,0.7647,0.0063
27,0.9873,0.9699,0.1979,0.1979,0.7758,0.7960,0.0076
28,0.9996,0.9621,0.1754,0.1754,0.7779,0.8127,0.0060
29,0.9967,0.9326,0.1316,0.1316,0.7764,0.8070,0.0056
