epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.1752,0.3414,0.0453,0.0453,0.3369,0.1466,0.0553
01,0.4623,0.5270,0.0652,0.0652,0.4926,0.6375,0.0828
02,0.7961,0.8773,0.0676,0.0676,0.6158,0.6824,0.1058
03,0.9270,0.8424,0.0520,0.0520,0.7012,0.6933,0.1088
04,0.9434,0.9189,0.0549,0.0549,0.7004,0.6979,0.0749
05,0.9676,0.9100,0.0346,0.0346,0.7031,0.6999,0.0452
06,0.9723,0.9215,0.0479,0.0479,0.7068,0.7049,0.0472
07,0.9797,0.8914,0.0398,0.0398,0.7082,0.7096,0.0289
08,0.9809,0.8578,0.0631,0.0631,0.7020,0.7014,0.0409
09,0.9801,0.9109,0.0615,0.0615,0.7086,0.7053,0.0446
10,0.9828,0.9311,0.0732,0.0732,0.7072,0.7048,0.0305
11,0.9955,0.9439,0.0729,0.0729,0.7066,0.7073,0.0149
12,0.9955,0.9221,0.0602,0.0602,0.7090,0.7074,0.0201
13,0.9939,0.9246,0.0678,0.0678,0.7123,0.7091,0.0209
14,0.9934,0.9246,0.0850,0.0850,0.7105,0.7085,0.0176
15,0.9883,0.4877,0.0666,0.0666,0.7074,0.7056,0.0419
16,0.9447,0.6842,0.0359,0.0359,0.6979,0.6743,0.0730
17,0.9504,0.9408,0.0715,0.0715,0.7076,0.7006,0.0500
18,0.9930,0.8467,0.0619,0.0619,0.7133,0.7071,0.0333
19,0.9807,0.9412,0.0682,0.0682,0.7117,0.7008,0.0371
20,0.9961,0.9441,0.0680,0.0680,0.7172,0.7155,0.0168
21,0.9975,0.9461,0.0699,0.0699,0.7244,0.7275,0.0094
22,0.9912,0.8422,0.0549,0.0549,0.7240,0.7279,0.0085
23,0.9705,0.9166,0.0635,0.0635,0.7098,0.7179,0.0250
24,0.9854,0.9129,0.0389,0.0389,0.7125,0.7220,0.0214
25,0.9830,0.9244,0.0553,0.0553,0.7039,0.7251,0.0199
26,0.9932,0.9430,0.0674,0.0674,0.7213,0.7381,0.0130
27,0.9971,0.9475,0.0711,0.0711,0.7191,0.7438,0.0075
28,0.9975,0.9465,0.0717,0.0717,0.7211,0.7436,0.0054
29,0.9975,0.9484,0.0723,0.0723,0.7160,0.7403,0.0047
