epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6990,0.9029,0.2186,0.2186,0.1695,0.3889,0.0666
01,0.9555,0.9506,0.3096,0.3096,0.7660,0.7688,0.0748
02,0.9893,0.9037,0.2098,0.2098,0.7803,0.7772,0.0400
03,0.9947,0.7594,0.2945,0.2945,0.7779,0.7765,0.0266
04,0.9857,0.9488,0.3324,0.3324,0.7799,0.7787,0.0293
05,0.9930,0.8912,0.3027,0.3027,0.7797,0.7779,0.0161
06,0.9869,0.9502,0.3533,0.3533,0.7822,0.7790,0.0220
07,0.9986,0.9287,0.2994,0.2994,0.7775,0.7754,0.0132
08,0.9900,0.7322,0.2662,0.2662,0.7834,0.7808,0.0166
09,0.9855,0.8404,0.2025,0.2025,0.7758,0.7730,0.0262
10,0.9848,0.8811,0.3100,0.3100,0.7793,0.7721,0.0245
11,0.9828,0.8928,0.3211,0.3211,0.7727,0.7662,0.0241
12,0.9945,0.9418,0.3320,0.3320,0.7783,0.7753,0.0188
13,0.9998,0.9475,0.3555,0.3555,0.7900,0.7862,0.0099
14,1.0000,0.9457,0.3582,0.3582,0.7811,0.7778,0.0073
15,1.0000,0.9414,0.3391,0.3391,0.7871,0.7832,0.0062
16,1.0000,0.9389,0.3318,0.3318,0.7812,0.7812,0.0059
17,0.9969,0.8475,0.3105,0.3105,0.7811,0.7779,0.0064
18,0.9902,0.8430,0.2805,0.2805,0.7836,0.7812,0.0185
19,0.9814,0.8527,0.1941,0.1941,0.7729,0.7689,0.0194
20,0.9834,0.9385,0.3406,0.3406,0.7832,0.7834,0.0204
21,0.9988,0.9133,0.2596,0.2596,0.7848,0.7861,0.0109
22,0.9938,0.8750,0.3031,0.3031,0.7752,0.7755,0.0115
23,0.9938,0.9432,0.3576,0.3576,0.7777,0.7798,0.0169
24,0.9996,0.9463,0.3637,0.3637,0.7828,0.7861,0.0077
25,1.0000,0.9402,0.3676,0.3676,0.7916,0.7934,0.0068
26,0.9965,0.9375,0.3004,0.3004,0.7873,0.7935,0.0068
27,0.9979,0.9357,0.3336,0.3336,0.7891,0.7894,0.0114
28,0.9939,0.9412,0.3770,0.3770,0.7869,0.7923,0.0085
29,0.9938,0.8863,0.3053,0.3053,0.7887,0.7996,0.0056
