epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7215,0.8943,0.0813,0.0813,0.3041,0.2296,0.0438
01,0.9605,0.9533,0.1801,0.1801,0.5182,0.6756,0.0612
02,0.9811,0.6660,0.0922,0.0922,0.7309,0.7222,0.0367
03,0.9887,0.9373,0.1650,0.1650,0.7436,0.7224,0.0271
04,0.9961,0.7502,0.1508,0.1508,0.7543,0.7411,0.0193
05,0.9951,0.9781,0.2176,0.2176,0.7650,0.7600,0.0205
06,0.9998,0.9684,0.2328,0.2328,0.7596,0.7600,0.0116
07,0.9967,0.9523,0.2014,0.2014,0.7510,0.7470,0.0122
08,0.9971,0.9809,0.2205,0.2205,0.7559,0.7533,0.0127
09,0.9936,0.6473,0.0855,0.0855,0.7650,0.7675,0.0080
10,0.9727,0.9549,0.2174,0.2174,0.7459,0.7348,0.0164
11,0.9912,0.8559,0.1443,0.1443,0.7600,0.7685,0.0129
12,0.9949,0.9738,0.2148,0.2148,0.7633,0.7660,0.0129
13,0.9998,0.9678,0.1982,0.1982,0.7752,0.7883,0.0089
14,0.9982,0.9738,0.2398,0.2398,0.7748,0.7873,0.0098
15,0.9967,0.9604,0.1555,0.1555,0.7680,0.7970,0.0071
16,0.9941,0.7049,0.1639,0.1639,0.7699,0.8001,0.0096
17,0.9943,0.9459,0.2137,0.2137,0.7715,0.7831,0.0110
18,0.9963,0.9754,0.2492,0.2492,0.7637,0.7795,0.0085
19,0.9998,0.9709,0.2230,0.2230,0.7719,0.7955,0.0072
20,0.9998,0.9691,0.1934,0.1934,0.7850,0.8081,0.0059
21,0.9934,0.8562,0.1822,0.1822,0.7826,0.8032,0.0059
22,0.9875,0.9725,0.2445,0.2445,0.7719,0.7749,0.0155
23,0.9992,0.9752,0.2379,0.2379,0.7758,0.7906,0.0080
24,0.9998,0.9764,0.2297,0.2297,0.7812,0.8100,0.0066
25,0.9936,0.8262,0.3432,0.3432,0.7754,0.8039,0.0062
26,0.9863,0.9719,0.2551,0.2551,0.7693,0.7934,0.0098
27,0.9984,0.9785,0.2443,0.2443,0.7795,0.8136,0.0078
28,0.9998,0.9766,0.2172,0.2172,0.7830,0.8197,0.0057
