epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7539,0.8246,0.0621,0.0621,0.2658,0.2967,0.0709
01,0.9252,0.9473,0.1064,0.1064,0.6146,0.6469,0.0696
02,0.9832,0.9619,0.0852,0.0852,0.6914,0.6967,0.0441
03,0.9977,0.8289,0.0801,0.0801,0.7096,0.7153,0.0263
04,0.9926,0.9662,0.0830,0.0830,0.7131,0.7140,0.0277
05,0.9996,0.9695,0.0957,0.0957,0.7207,0.7309,0.0139
06,0.9996,0.9705,0.0945,0.0945,0.7236,0.7388,0.0094
07,0.9992,0.9488,0.1203,0.1203,0.7225,0.7357,0.0111
08,0.9883,0.4645,0.0551,0.0551,0.7213,0.7466,0.0151
09,0.9842,0.9625,0.1240,0.1240,0.7098,0.7361,0.0272
10,0.9875,0.8598,0.3105,0.3105,0.7199,0.7498,0.0161
11,0.9854,0.5723,0.0439,0.0439,0.7082,0.7342,0.0204
12,0.9934,0.9777,0.1209,0.1209,0.7102,0.7338,0.0238
13,0.9965,0.9402,0.1135,0.1135,0.7148,0.7543,0.0125
14,0.9969,0.9730,0.1184,0.1184,0.7215,0.7596,0.0144
15,0.9998,0.9797,0.1437,0.1437,0.7279,0.7707,0.0085
16,0.9998,0.9729,0.1027,0.1027,0.7271,0.7757,0.0063
17,0.9998,0.9764,0.1203,0.1203,0.7299,0.7755,0.0051
18,0.9998,0.9768,0.1250,0.1250,0.7191,0.7704,0.0046
19,0.9967,0.6322,0.0982,0.0982,0.7332,0.7828,0.0053
20,0.9922,0.9795,0.1588,0.1588,0.7287,0.7641,0.0166
21,0.9967,0.9570,0.1082,0.1082,0.7271,0.7818,0.0075
22,0.9959,0.9725,0.1232,0.1232,0.7205,0.7692,0.0135
23,0.9963,0.9395,0.1584,0.1584,0.7213,0.7734,0.0073
24,0.9947,0.9756,0.1299,0.1299,0.7314,0.7554,0.0135
25,0.9998,0.9641,0.0934,0.0934,0.7232,0.7637,0.0062
26,0.9965,0.9752,0.1154,0.1154,0.7289,0.7699,0.0090
27,0.9996,0.9729,0.1248,0.1248,0.7285,0.7903,0.0055
28,0.9998,0.9721,0.1211,0.1211,0.7283,0.7900,0.0051
29,0.9998,0.9635,0.1096,0.1096,0.7184,0.7783,0.0043
