epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7443,0.8945,0.0572,0.0572,0.5049,0.2541,0.0770
01,0.9578,0.9160,0.0631,0.0631,0.6680,0.6746,0.0898
02,0.9783,0.8357,0.0766,0.0766,0.7021,0.7052,0.0493
03,0.9912,0.9703,0.2043,0.2043,0.7289,0.7200,0.0374
04,0.9953,0.9646,0.1469,0.1469,0.7297,0.7257,0.0231
05,0.9959,0.8986,0.1775,0.1775,0.7373,0.7360,0.0170
06,0.9877,0.9426,0.1541,0.1541,0.7451,0.7476,0.0157
07,0.9875,0.8986,0.2143,0.2143,0.7479,0.7477,0.0204
08,0.9771,0.7238,0.1115,0.1115,0.7279,0.7298,0.0213
09,0.9873,0.9748,0.1648,0.1648,0.7414,0.7400,0.0280
10,0.9932,0.9361,0.2797,0.2797,0.7426,0.7457,0.0121
11,0.9826,0.7863,0.0789,0.0789,0.7342,0.7444,0.0184
12,0.9828,0.9555,0.2035,0.2035,0.7344,0.7373,0.0231
13,0.9979,0.9711,0.2148,0.2148,0.7453,0.7495,0.0149
14,0.9996,0.9506,0.1883,0.1883,0.7377,0.7606,0.0111
15,0.9891,0.9461,0.2205,0.2205,0.7377,0.7491,0.0111
16,0.9900,0.8824,0.1994,0.1994,0.7416,0.7396,0.0202
17,0.9885,0.9152,0.2309,0.2309,0.7404,0.7541,0.0183
18,0.9906,0.9719,0.2768,0.2768,0.7467,0.7505,0.0171
19,0.9994,0.9740,0.2764,0.2764,0.7549,0.7686,0.0091
20,0.9965,0.9705,0.2266,0.2266,0.7498,0.7659,0.0076
21,0.9957,0.9330,0.1713,0.1713,0.7521,0.7601,0.0103
22,0.9891,0.9303,0.2326,0.2326,0.7473,0.7653,0.0124
23,0.9891,0.6723,0.1963,0.1963,0.7455,0.7607,0.0136
24,0.9842,0.9629,0.2205,0.2205,0.7393,0.7523,0.0178
25,0.9986,0.9750,0.2254,0.2254,0.7447,0.7674,0.0108
26,0.9986,0.9748,0.2555,0.2555,0.7520,0.7735,0.0084
27,0.9996,0.9787,0.2609,0.2609,0.7535,0.7851,0.0066
28,0.9996,0.9609,0.1758,0.1758,0.7518,0.7860,0.0056
29,0.9996,0.9764,0.2551,0.2551,0.7461,0.7848,0.0074
