epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6559,0.8506,0.0619,0.0619,0.3203,0.2896,0.0639
01,0.9498,0.8402,0.0637,0.0637,0.6902,0.6822,0.0736
02,0.9785,0.9285,0.0494,0.0494,0.7109,0.7083,0.0453
03,0.9797,0.9076,0.0611,0.0611,0.7090,0.7076,0.0316
04,0.9938,0.9420,0.0590,0.0590,0.7064,0.7046,0.0257
05,0.9934,0.8812,0.0457,0.0457,0.7066,0.7058,0.0166
06,0.9838,0.9553,0.0527,0.0527,0.7076,0.7068,0.0289
07,0.9969,0.9523,0.0705,0.0705,0.7131,0.7117,0.0132
08,0.9943,0.7172,0.0689,0.0689,0.7041,0.7033,0.0103
09,0.9803,0.9084,0.0695,0.0695,0.7107,0.7096,0.0227
10,0.9883,0.9469,0.0746,0.0746,0.7088,0.7071,0.0174
11,0.9961,0.9402,0.0814,0.0814,0.7070,0.7100,0.0114
12,0.9986,0.9484,0.0836,0.0836,0.7088,0.7117,0.0093
13,0.9932,0.8561,0.0578,0.0578,0.7125,0.7150,0.0077
14,0.9785,0.9344,0.0781,0.0781,0.7090,0.7114,0.0222
15,0.9949,0.6609,0.0324,0.0324,0.7105,0.7133,0.0120
16,0.9852,0.7492,0.0713,0.0713,0.7092,0.7119,0.0214
17,0.9854,0.9090,0.0902,0.0902,0.7115,0.7146,0.0240
18,0.9920,0.7158,0.0666,0.0666,0.7143,0.7143,0.0189
19,0.9805,0.9488,0.0721,0.0721,0.7082,0.7182,0.0260
20,0.9996,0.9453,0.0734,0.0734,0.7131,0.7272,0.0108
21,0.9996,0.9502,0.0723,0.0723,0.7178,0.7374,0.0073
22,0.9934,0.8988,0.0689,0.0689,0.7162,0.7327,0.0054
23,0.9852,0.7887,0.0648,0.0648,0.7092,0.7252,0.0147
24,0.9830,0.8941,0.0545,0.0545,0.7086,0.7246,0.0194
25,0.9877,0.9494,0.0758,0.0758,0.7072,0.7267,0.0178
26,0.9947,0.9377,0.0717,0.0717,0.7158,0.7527,0.0092
27,0.9938,0.9551,0.0789,0.0789,0.7180,0.7456,0.0097
28,0.9992,0.9496,0.0801,0.0801,0.7199,0.7537,0.0065
